category_id,raw_name,canonical_name,parent,level,seo_slug,legacy_l1_slug,status,tier
CAT-0677,压线钳,压线钳,其他,3,test-measurement-lcsc-11543,,active,B
CAT-0678,水口钳,水口钳,其他,3,test-measurement-lcsc-11973,,active,B
CAT-0679,斜嘴钳,斜嘴钳,其他,3,test-measurement-lcsc-11547,,active,B
CAT-0680,麻花钻头,麻花钻头,其他,3,test-measurement-lcsc-12121,,active,B
CAT-0681,电讯工具套装,电讯工具套装,其他,3,test-measurement-lcsc-11895,,active,B
CAT-0682,钻头套装,钻头套装,其他,3,test-measurement-lcsc-11903,,active,B
CAT-0683,卷尺,卷尺,其他,3,test-measurement-lcsc-11532,,active,B
CAT-0684,电动螺丝批,电动螺丝批,其他,3,test-measurement-lcsc-12801,,active,B
CAT-0685,气动螺丝批,气动螺丝批,其他,3,test-measurement-lcsc-12802,,active,B
CAT-0686,热熔胶棒,热熔胶棒,其他,3,test-measurement-lcsc-12112,,active,B
CAT-0687,热熔胶枪,热熔胶枪,其他,3,test-measurement-lcsc-12642,,active,B
CAT-0688,发热芯,发热芯,其他,3,test-measurement-lcsc-12713,,active,B
CAT-0689,热风枪/吹风机,热风枪/吹风机,其他,3,test-measurement-lcsc-11539,,active,B
CAT-0690,绝缘镊子,绝缘镊子,其他,3,test-measurement-lcsc-12159,,active,B
CAT-0691,离子风蛇,离子风蛇,其他,3,test-measurement-lcsc-12768,,active,B
CAT-0692,防静电刷子,防静电刷子,其他,3,test-measurement-lcsc-12162,,active,B
CAT-0693,工具包,工具包,其他,3,test-measurement-lcsc-11521,,active,B
CAT-0694,工具箱,工具箱,其他,3,test-measurement-lcsc-12147,,active,B
CAT-0695,水平尺,水平尺,其他,3,test-measurement-lcsc-12046,,active,B
CAT-0696,测电笔,测电笔,其他,3,test-measurement-lcsc-951,,active,B
CAT-0697,元件盒,元件盒,其他,3,test-measurement-lcsc-12524,,active,B
CAT-0698,钳形表,钳形表,其他,3,test-measurement-lcsc-12593-12593,,active,B
CAT-0699,电源,电源,其他,3,test-measurement-lcsc-12311-12311,,active,B
CAT-0700,电子测试附件,电子测试附件,其他,3,test-measurement-lcsc-12312-12312,,active,B
CAT-0701,测试仪,测试仪,其他,3,test-measurement-lcsc-12607-12607,,active,B
CAT-0702,超声波清洗机,超声波清洗机,其他,3,test-measurement-lcsc-12327-12327,,active,B
CAT-0703,逻辑分析仪,逻辑分析仪,其他,3,test-measurement-lcsc-11200-11200,,active,B
CAT-0704,显微镜,显微镜,其他,3,test-measurement-lcsc-12701-12701,,active,B
CAT-0705,电流探头,电流探头,其他,3,test-measurement-lcsc-12299-12299,,active,B
CAT-0706,测试夹,测试夹,其他,3,test-measurement-lcsc-12303-12303,,active,B
CAT-0707,熔断器/电流保护器,熔断器/电流保护器,其他,3,test-measurement-lcsc-11150,,active,B
CAT-0708,锡丝/锡线,锡丝/锡线,其他,3,test-measurement-lcsc-12509,,active,B
CAT-0709,锡膏/锡浆,锡膏/锡浆,其他,3,test-measurement-lcsc-12510,,active,B
CAT-0710,助焊剂/助焊膏,助焊剂/助焊膏,其他,3,test-measurement-lcsc-11525,,active,B
CAT-0711,散热板/散热片,散热板/散热片,其他,3,test-measurement-lcsc-441,,active,B
CAT-0712,热缩管,热缩管,其他,3,test-measurement-lcsc-964,,active,B
CAT-0713,电池,电池,其他,3,test-measurement-lcsc-11549,,active,B
CAT-0714,工业胶带,工业胶带,其他,3,test-measurement-lcsc-12503,,active,B
CAT-0715,电池附件,电池附件,其他,3,test-measurement-lcsc-12470,,active,B
CAT-0716,金属胶带,金属胶带,其他,3,test-measurement-lcsc-12504,,active,B
CAT-0717,双面胶,双面胶,其他,3,test-measurement-lcsc-968,,active,B
CAT-0718,自封袋/平口袋,自封袋/平口袋,其他,3,test-measurement-lcsc-12280,,active,B
CAT-0719,通用胶水/胶棒,通用胶水/胶棒,其他,3,test-measurement-lcsc-12511,,active,B
CAT-0720,导热胶,导热胶,其他,3,test-measurement-lcsc-12517,,active,B
CAT-0721,扎带,扎带,其他,3,test-measurement-lcsc-11371,,active,B
CAT-0722,焊锡球,焊锡球,其他,3,test-measurement-lcsc-12728,,active,B
CAT-0723,屏蔽夹,屏蔽夹,其他,3,test-measurement-lcsc-11852,,active,B
CAT-0724,贴片圆螺母,贴片圆螺母,其他,3,test-measurement-lcsc-11790,,active,B
CAT-0725,扣式磁环,扣式磁环,其他,3,test-measurement-lcsc-13523,,active,B
CAT-0726,螺柱&螺杆,螺柱&螺杆,其他,3,test-measurement-lcsc-13553,,active,B
CAT-0727,电钻/起子机,电钻/起子机,其他,3,test-measurement-lcsc-11984,,active,B
CAT-0728,钢丝钳,钢丝钳,其他,3,test-measurement-lcsc-11545,,active,B
CAT-0729,金手指胶带,金手指胶带,其他,3,test-measurement-lcsc-13617,,active,B
CAT-0730,真空吸笔,真空吸笔,其他,3,test-measurement-lcsc-12064,,active,B
CAT-0731,电子剪切钳,电子剪切钳,其他,3,test-measurement-lcsc-12151,,active,B
CAT-0732,方案验证板,Development Tools & Boards,,1,development-tools-boards-11232,,active,A
CAT-0733,电源类验证板,电源类验证板,方案验证板,2,development-tools-boards-lcsc-11233,,active,B
CAT-0734,MCU类验证板,MCU类验证板,方案验证板,2,development-tools-boards-mcu,,active,B
CAT-0735,传感器类验证板,传感器类验证板,方案验证板,2,development-tools-boards-lcsc-11235,,active,B
CAT-0736,专用功能芯片验证板,专用功能芯片验证板,方案验证板,2,development-tools-boards-lcsc-11236,,active,B
CAT-0737,模拟类验证板,模拟类验证板,方案验证板,2,development-tools-boards-lcsc-11237,,active,B
CAT-0738,数字类验证板,数字类验证板,方案验证板,2,development-tools-boards-lcsc-11238,,active,B
CAT-0739,立创服务,立创服务,方案验证板,2,development-tools-boards-lcsc-13742,,active,B
CAT-0740,车床及配件,Industrial & Mechanical,,1,industrial-mechanical,,active,A
CAT-0741,机械配件,机械配件,车床及配件,2,industrial-mechanical-lcsc-11433,,active,B
CAT-0742,导轨/滑块,导轨/滑块,车床及配件,2,industrial-mechanical-lcsc-11437,,active,B
CAT-0743,车床,车床,车床及配件,2,industrial-mechanical-lcsc-11438,,active,B
CAT-0744,手用丝锥,手用丝锥,车床及配件,2,industrial-mechanical-lcsc-12166,,active,B
CAT-0745,机用丝锥,机用丝锥,车床及配件,2,industrial-mechanical-lcsc-12167,,active,B
CAT-0746,丝锥绞手,丝锥绞手,车床及配件,2,industrial-mechanical-lcsc-12168,,active,B
CAT-0747,丝锥套件,丝锥套件,车床及配件,2,industrial-mechanical-lcsc-12169,,active,B
CAT-0748,钻夹头,钻夹头,车床及配件,2,industrial-mechanical-lcsc-12170,,active,B
CAT-0749,圆板牙,圆板牙,车床及配件,2,industrial-mechanical-lcsc-12171,,active,B
CAT-0750,磁性座喷水管,磁性座喷水管,车床及配件,2,industrial-mechanical-lcsc-12929,,active,B
CAT-0751,机用板牙,机用板牙,车床及配件,2,industrial-mechanical-lcsc-12930,,active,B
CAT-0752,传动链条,传动链条,车床及配件,2,industrial-mechanical-lcsc-13395,,active,B
CAT-0753,工业皮带,工业皮带,车床及配件,2,industrial-mechanical-lcsc-13686,,active,B
CAT-0754,发电机,发电机,车床及配件,2,industrial-mechanical-lcsc-13763,,active,B
CAT-0755,丝杆螺母,丝杆螺母,车床及配件,2,industrial-mechanical-lcsc-13883,,active,B
CAT-0756,成型器,成型器,车床及配件,2,industrial-mechanical-lcsc-13938,,active,B
CAT-0757,跨桥,跨桥,车床及配件,2,industrial-mechanical-lcsc-13939,,active,B
CAT-0758,线切割压板,线切割压板,车床及配件,2,industrial-mechanical-lcsc-13940,,active,B
CAT-0759,气动攻牙机,气动攻牙机,车床及配件,2,industrial-mechanical-lcsc-13941,,active,B
CAT-0760,V形块,V形块,车床及配件,2,industrial-mechanical-v,,active,B
CAT-0761,分度器,分度器,车床及配件,2,industrial-mechanical-lcsc-13949,,active,B
CAT-0762,永磁吸盘,永磁吸盘,车床及配件,2,industrial-mechanical-lcsc-13950,,active,B
CAT-0763,真空吸盘,真空吸盘,车床及配件,2,industrial-mechanical-lcsc-13951,,active,B
CAT-0764,正弦台,正弦台,车床及配件,2,industrial-mechanical-lcsc-13952,,active,B
CAT-0765,延伸夹具,延伸夹具,车床及配件,2,industrial-mechanical-lcsc-13953,,active,B
CAT-0766,脱磁器,脱磁器,车床及配件,2,industrial-mechanical-lcsc-13954,,active,B
CAT-0767,磁性吸块,磁性吸块,车床及配件,2,industrial-mechanical-lcsc-13959,,active,B
CAT-0768,安全操作器,安全操作器,车床及配件,2,industrial-mechanical-lcsc-13960,,active,B
CAT-0769,螺栓拉杆,螺栓拉杆,车床及配件,2,industrial-mechanical-lcsc-13961,,active,B
CAT-0770,卡盘,卡盘,车床及配件,2,industrial-mechanical-lcsc-13962,,active,B
CAT-0771,旋转盘,旋转盘,车床及配件,2,industrial-mechanical-lcsc-13965,,active,B
CAT-0772,铣床夹头,铣床夹头,车床及配件,2,industrial-mechanical-lcsc-13966,,active,B
CAT-0773,磁性除屑座,磁性除屑座,车床及配件,2,industrial-mechanical-lcsc-13967,,active,B
CAT-0774,锁刀座,锁刀座,车床及配件,2,industrial-mechanical-lcsc-13968,,active,B
CAT-0775,磁性笔,磁性笔,车床及配件,2,industrial-mechanical-lcsc-13970,,active,B
CAT-0776,磁性攻牙器,磁性攻牙器,车床及配件,2,industrial-mechanical-lcsc-13972,,active,B
CAT-0777,Z轴高度设定器,Z轴高度设定器,车床及配件,2,industrial-mechanical-z,,active,B
CAT-0778,Z轴配置器,Z轴配置器,车床及配件,2,industrial-mechanical-z-13974,,active,B
CAT-0779,丝攻夹头,丝攻夹头,车床及配件,2,industrial-mechanical-lcsc-13975,,active,B
CAT-0780,直角座,直角座,车床及配件,2,industrial-mechanical-lcsc-13976,,active,B
CAT-0781,级枕,级枕,车床及配件,2,industrial-mechanical-lcsc-13977,,active,B
CAT-0782,压板,压板,车床及配件,2,industrial-mechanical-lcsc-13978,,active,B
CAT-0783,顶尖/顶针,顶尖/顶针,车床及配件,2,industrial-mechanical-lcsc-13982,,active,B
CAT-0784,传动夹,传动夹,车床及配件,2,industrial-mechanical-lcsc-13983,,active,B
CAT-0785,磨刀机,磨刀机,车床及配件,2,industrial-mechanical-lcsc-13986,,active,B
CAT-0786,快换盘,快换盘,车床及配件,2,industrial-mechanical-lcsc-14069,,active,B
CAT-0787,气动夹爪,气动夹爪,车床及配件,2,industrial-mechanical-lcsc-14150,,active,B
CAT-0788,夹具模块,夹具模块,车床及配件,2,industrial-mechanical-lcsc-14157,,active,B
CAT-0789,带锯床,带锯床,车床及配件,2,industrial-mechanical-lcsc-14177,,active,B
CAT-0790,齿轮/滚轮,齿轮/滚轮,车床及配件,2,industrial-mechanical-lcsc-14663,,active,B
CAT-0791,气动/液压/管阀/泵,Industrial & Mechanical,,1,industrial-mechanical-11440,,active,A
CAT-0792,气动辅助件,气动辅助件,气动/液压/管阀/泵,2,industrial-mechanical-lcsc-11444,,active,B
CAT-0793,液压控制阀,液压控制阀,气动/液压/管阀/泵,2,industrial-mechanical-lcsc-11446,,active,B
CAT-0794,液压缸,液压缸,气动/液压/管阀/泵,2,industrial-mechanical-lcsc-11452,,active,B
CAT-0795,螺旋气管,螺旋气管,气动/液压/管阀/泵,2,industrial-mechanical-lcsc-11533,,active,B
CAT-0796,手动阀门,手动阀门,气动/液压/管阀/泵,2,industrial-mechanical-lcsc-11555,,active,B
CAT-0797,PVC给水配件,PVC给水配件,气动/液压/管阀/泵,2,industrial-mechanical-pvc,,active,B
CAT-0798,三通,三通,气动/液压/管阀/泵,2,industrial-mechanical-lcsc-11854,,active,B
CAT-0799,生料带,生料带,气动/液压/管阀/泵,2,industrial-mechanical-lcsc-11855,,active,B
CAT-0800,工业软管,工业软管,气动/液压/管阀/泵,2,industrial-mechanical-lcsc-11857,,active,B
CAT-0801,气动接头,气动接头,气动/液压/管阀/泵,2,industrial-mechanical-lcsc-11858,,active,B
CAT-0802,PU管,PU管,气动/液压/管阀/泵,2,industrial-mechanical-pu,,active,B
CAT-0803,快速接头,快速接头,气动/液压/管阀/泵,2,industrial-mechanical-lcsc-11860,,active,B
CAT-0804,PVC气管,PVC气管,气动/液压/管阀/泵,2,industrial-mechanical-pvc-11861,,active,B
CAT-0805,截止阀,截止阀,气动/液压/管阀/泵,2,industrial-mechanical-lcsc-11862,,active,B
CAT-0806,气控阀,气控阀,气动/液压/管阀/泵,2,industrial-mechanical-lcsc-11863,,active,B
CAT-0807,电磁阀,电磁阀,气动/液压/管阀/泵,2,industrial-mechanical-lcsc-11864,,active,B
CAT-0808,节流阀,节流阀,气动/液压/管阀/泵,2,industrial-mechanical-lcsc-11865,,active,B
CAT-0809,其它气缸,其它气缸,气动/液压/管阀/泵,2,industrial-mechanical-lcsc-11866,,active,B
CAT-0810,机械阀,机械阀,气动/液压/管阀/泵,2,industrial-mechanical-lcsc-11867,,active,B
CAT-0811,手阀,手阀,气动/液压/管阀/泵,2,industrial-mechanical-lcsc-11868,,active,B
CAT-0812,减压阀,减压阀,气动/液压/管阀/泵,2,industrial-mechanical-lcsc-11869,,active,B
CAT-0813,单向阀,单向阀,气动/液压/管阀/泵,2,industrial-mechanical-lcsc-11870,,active,B
CAT-0814,气动软管,气动软管,气动/液压/管阀/泵,2,industrial-mechanical-lcsc-12417,,active,B
CAT-0815,其它管材,其它管材,气动/液压/管阀/泵,2,industrial-mechanical-lcsc-12420,,active,B
CAT-0816,离心风机,离心风机,气动/液压/管阀/泵,2,industrial-mechanical-lcsc-12482,,active,B
CAT-0817,卡扣,卡扣,气动/液压/管阀/泵,2,industrial-mechanical-lcsc-12603,,active,B
CAT-0818,法兰连接板,法兰连接板,气动/液压/管阀/泵,2,industrial-mechanical-lcsc-12624,,active,B
CAT-0819,给油器,给油器,气动/液压/管阀/泵,2,industrial-mechanical-lcsc-12625,,active,B
CAT-0820,气动辅助件配件,气动辅助件配件,气动/液压/管阀/泵,2,industrial-mechanical-lcsc-12758,,active,B
CAT-0821,联件,联件,气动/液压/管阀/泵,2,industrial-mechanical-lcsc-12759,,active,B
CAT-0822,球阀,球阀,气动/液压/管阀/泵,2,industrial-mechanical-lcsc-12760,,active,B
CAT-0823,闸阀,闸阀,气动/液压/管阀/泵,2,industrial-mechanical-lcsc-12761,,active,B
CAT-0824,止回阀,止回阀,气动/液压/管阀/泵,2,industrial-mechanical-lcsc-12762,,active,B
CAT-0825,其它管件,其它管件,气动/液压/管阀/泵,2,industrial-mechanical-lcsc-12819,,active,B
CAT-0826,液压泵,液压泵,气动/液压/管阀/泵,2,industrial-mechanical-lcsc-12829,,active,B
CAT-0827,抽风机/排风机/通风机,抽风机/排风机/通风机,气动/液压/管阀/泵,2,industrial-mechanical-lcsc-12941,,active,B
CAT-0828,冷却液管,冷却液管,气动/液压/管阀/泵,2,industrial-mechanical-lcsc-12946,,active,B
CAT-0829,计量泵配件,计量泵配件,气动/液压/管阀/泵,2,industrial-mechanical-lcsc-12963,,active,B
CAT-0830,消音器,消音器,气动/液压/管阀/泵,2,industrial-mechanical-lcsc-12964,,active,B
CAT-0831,污水泵,污水泵,气动/液压/管阀/泵,2,industrial-mechanical-lcsc-12965,,active,B
CAT-0832,离心泵,离心泵,气动/液压/管阀/泵,2,industrial-mechanical-lcsc-12966,,active,B
CAT-0833,循环泵,循环泵,气动/液压/管阀/泵,2,industrial-mechanical-lcsc-12967,,active,B
CAT-0834,潜水泵,潜水泵,气动/液压/管阀/泵,2,industrial-mechanical-lcsc-12968,,active,B
CAT-0835,计量泵,计量泵,气动/液压/管阀/泵,2,industrial-mechanical-lcsc-12969,,active,B
CAT-0836,油泵,油泵,气动/液压/管阀/泵,2,industrial-mechanical-lcsc-12970,,active,B
CAT-0837,采样泵,采样泵,气动/液压/管阀/泵,2,industrial-mechanical-lcsc-12971,,active,B
CAT-0838,试压泵,试压泵,气动/液压/管阀/泵,2,industrial-mechanical-lcsc-12972,,active,B
CAT-0839,液压机,液压机,气动/液压/管阀/泵,2,industrial-mechanical-lcsc-12974,,active,B
CAT-0840,液压套装,液压套装,气动/液压/管阀/泵,2,industrial-mechanical-lcsc-12975,,active,B
CAT-0841,手动泵,手动泵,气动/液压/管阀/泵,2,industrial-mechanical-lcsc-12977,,active,B
CAT-0842,真空泵,真空泵,气动/液压/管阀/泵,2,industrial-mechanical-lcsc-12978,,active,B
CAT-0843,气缸附件,气缸附件,气动/液压/管阀/泵,2,industrial-mechanical-lcsc-13103,,active,B
CAT-0844,不锈钢管件,不锈钢管件,气动/液压/管阀/泵,2,industrial-mechanical-lcsc-13165,,active,B
CAT-0845,PVC管件,PVC管件,气动/液压/管阀/泵,2,industrial-mechanical-pvc-13166,,active,B
CAT-0846,其它水管,其它水管,气动/液压/管阀/泵,2,industrial-mechanical-lcsc-13178,,active,B
CAT-0847,PVC管,PVC管,气动/液压/管阀/泵,2,industrial-mechanical-pvc-13180,,active,B
CAT-0848,PPR阀门,PPR阀门,气动/液压/管阀/泵,2,industrial-mechanical-ppr,,active,B
CAT-0849,其他塑料阀门,其他塑料阀门,气动/液压/管阀/泵,2,industrial-mechanical-lcsc-13351,,active,B
CAT-0850,磁力泵,磁力泵,气动/液压/管阀/泵,2,industrial-mechanical-lcsc-13691,,active,B
CAT-0851,消火栓,消火栓,气动/液压/管阀/泵,2,industrial-mechanical-lcsc-13718,,active,B
CAT-0852,增压泵,增压泵,气动/液压/管阀/泵,2,industrial-mechanical-lcsc-13736,,active,B
CAT-0853,吹风机,吹风机,气动/液压/管阀/泵,2,industrial-mechanical-lcsc-13792,,active,B
CAT-0854,双轴气缸,双轴气缸,气动/液压/管阀/泵,2,industrial-mechanical-lcsc-13870,,active,B
CAT-0855,滑台气缸,滑台气缸,气动/液压/管阀/泵,2,industrial-mechanical-lcsc-13871,,active,B
CAT-0856,三轴气缸,三轴气缸,气动/液压/管阀/泵,2,industrial-mechanical-lcsc-13872,,active,B
CAT-0857,油压缓冲器,油压缓冲器,气动/液压/管阀/泵,2,industrial-mechanical-lcsc-13873,,active,B
CAT-0858,风幕机,风幕机,气动/液压/管阀/泵,2,industrial-mechanical-lcsc-13909,,active,B
CAT-0859,充气泵,充气泵,气动/液压/管阀/泵,2,industrial-mechanical-lcsc-13914,,active,B
CAT-0860,水表,水表,气动/液压/管阀/泵,2,industrial-mechanical-lcsc-13984,,active,B
CAT-0861,薄型气缸,薄型气缸,气动/液压/管阀/泵,2,industrial-mechanical-lcsc-14009,,active,B
CAT-0862,摆动气缸,摆动气缸,气动/液压/管阀/泵,2,industrial-mechanical-lcsc-14010,,active,B
CAT-0863,嘉立创专用管泵阀,嘉立创专用管泵阀,气动/液压/管阀/泵,2,industrial-mechanical-lcsc-14091,,active,B
CAT-0864,液压缓冲器,液压缓冲器,气动/液压/管阀/泵,2,industrial-mechanical-lcsc-14098,,active,B
CAT-0865,标准型气缸,标准型气缸,气动/液压/管阀/泵,2,industrial-mechanical-lcsc-14160,,active,B
CAT-0866,无杆气缸,无杆气缸,气动/液压/管阀/泵,2,industrial-mechanical-lcsc-14161,,active,B
CAT-0867,电磁阀底座,电磁阀底座,气动/液压/管阀/泵,2,industrial-mechanical-lcsc-14162,,active,B
CAT-0868,气缸维修包,气缸维修包,气动/液压/管阀/泵,2,industrial-mechanical-lcsc-14163,,active,B
