raw_name,canonical_brand,manufacturer_id,status,tier,match_method
HTZ(黑铁砖),HTZ(黑铁砖),MFR-01245,candidate,B,new
HUBER+SUHNER,HUBER+SUHNER,MFR-01260,candidate,B,new
HGSEMI(华冠),HGSEMI(华冠),MFR-01175,candidate,B,new
HellermannTyton,HellermannTyton,MFR-01308,candidate,B,new
HANYIN(汉印),HANYIN(汉印),MFR-01140,candidate,B,new
HUISHUAI(辉帅),HUISHUAI(辉帅),MFR-01263,candidate,B,new
HL(豪林),HL(豪林),MFR-01197,candidate,B,new
HONGLITRONIC(鸿利光电),HONGLITRONIC(鸿利光电),MFR-01213,candidate,B,new
HYNAUT(海氏海诺),HYNAUT(海氏海诺),MFR-01282,candidate,B,new
HTFF(海天消防),HTFF(海天消防),MFR-01241,candidate,B,new
HEC(东阳光),HEC(东阳光),MFR-01158,candidate,B,new
HUAZHIJIE(华之杰),HUAZHIJIE(华之杰),MFR-01257,candidate,B,new
HOBBER(赫步),HOBBER(赫步),MFR-01203,candidate,B,new
Hasco,Hasco,MFR-01301,candidate,B,new
Hangyu(航昱微),Hangyu(航昱微),MFR-01295,candidate,B,new
HXIC(洪芯),HXIC(洪芯),MFR-01275,candidate,B,new
HOP(北京霍远),HOP(北京霍远),MFR-01219,candidate,B,new
Harwin,Harwin,MFR-01300,candidate,B,new
HTV(博粤),HTV(博粤),MFR-01244,candidate,B,new
HITENX(海速芯),HITENX(海速芯),MFR-01189,candidate,B,new
HONGJU(宏聚),HONGJU(宏聚),MFR-01212,candidate,B,new
Huigao Magnetics(惠高),Huigao Magnetics(惠高),MFR-01332,candidate,B,new
HMS Networks,HMS Networks,MFR-01200,candidate,B,new
HCI(杭晶),HCI(杭晶),MFR-01148,candidate,B,new
HANBO(汉博),HANBO(汉博),MFR-01132,candidate,B,new
Huixin(慧芯),Huixin(慧芯),MFR-01333,candidate,B,new
HVC(赫威斯),HVC(赫威斯),MFR-01269,candidate,B,new
HANMUS(声天下),HANMUS(声天下),MFR-01136,candidate,B,new
HRE(芯声),HRE(芯声),MFR-01232,candidate,B,new
HAINA(海纳),HAINA(海纳),MFR-01128,candidate,B,new
HCO CHEMISTRY(赫驰欧),HCO CHEMISTRY(赫驰欧),MFR-01149,candidate,B,new
Huacui Micro(华萃微感),Huacui Micro(华萃微感),MFR-01330,candidate,B,new
Hichips(智芯),Hichips(智芯),MFR-01315,candidate,B,new
HUAQI ZHENGBNAG(华企正邦),HUAQI ZHENGBNAG(华企正邦),MFR-01249,candidate,B,new
HUAYI(华羿微),HUAYI(华羿微),MFR-01255,candidate,B,new
HX(恒佳兴),HX(恒佳兴),MFR-01273,candidate,B,new
HOLTEK(合泰/盛群),HOLTEK(合泰/盛群),MFR-01206,candidate,B,new
HAMMOND VALVE(哈蒙德),HAMMOND VALVE(哈蒙德),MFR-01130,candidate,B,new
HUAYING(德清华莹),HUAYING(德清华莹),MFR-01256,candidate,B,new
HK(航顺),HK(航顺),MFR-01191,candidate,B,new
HAOSWITCH(皓通),HAOSWITCH(皓通),MFR-01141,candidate,B,new
hpspring(和平),hpspring(和平),MFR-03476,candidate,B,new
HOPERF(华普微电子),HOPERF(华普微电子),MFR-01220,candidate,B,new
HONGJIE(弘捷),HONGJIE(弘捷),MFR-01211,candidate,B,new
HESIDIGE(赫思迪格),HESIDIGE(赫思迪格),MFR-01170,candidate,B,new
Holt,Holt,MFR-01324,candidate,B,new
HUITUO(惠拓),HUITUO(惠拓),MFR-01264,candidate,B,new
HUAGUANG(华光),HUAGUANG(华光),MFR-01246,candidate,B,new
HCPY(汉晟普源),HCPY(汉晟普源),MFR-01150,candidate,B,new
HD(无锡好达),HD(无锡好达),MFR-01153,candidate,B,new
HANDUN(汉盾),HANDUN(汉盾),MFR-01134,candidate,B,new
HASAI(航帅电源),HASAI(航帅电源),MFR-01143,candidate,B,new
HONGRUI(宏睿),HONGRUI(宏睿),MFR-01214,candidate,B,new
Hantek(汉泰),Hantek(汉泰),MFR-01296,candidate,B,new
High Diode(海德),High Diode(海德),MFR-01316,candidate,B,new
HXY MOSFET(华轩阳电子),HXY MOSFET(华轩阳电子),MFR-01277,candidate,B,new
Hanvon(汉王),Hanvon(汉王),MFR-01297,candidate,B,new
HYSTIC(海斯迪克),HYSTIC(海斯迪克),MFR-01287,candidate,B,new
HICHON(海川),HICHON(海川),MFR-01179,candidate,B,new
HenryTech(恒利泰),HenryTech(恒利泰),MFR-01312,candidate,B,new
HanElectricity(瀚源),HanElectricity(瀚源),MFR-01294,candidate,B,new
Huiyuan crystal(惠源晶工),Huiyuan crystal(惠源晶工),MFR-01334,candidate,B,new
Hexawave(汉威光电),Hexawave(汉威光电),MFR-01313,candidate,B,new
HUASHUO(华朔),HUASHUO(华朔),MFR-01250,candidate,B,new
HUAXIN(华芯),HUAXIN(华芯),MFR-01254,candidate,B,new
Heling(合陵),Heling(合陵),MFR-01306,candidate,B,new
HRB(哈轴),HRB(哈轴),MFR-01231,candidate,B,new
HOYATO(好亚通),HOYATO(好亚通),MFR-01225,candidate,B,new
GDHUIZHI(汇智),GDHUIZHI(汇智),MFR-01002,candidate,B,new
HIECUBE(高能立方),HIECUBE(高能立方),MFR-01180,candidate,B,new
HOLLY(好利来),HOLLY(好利来),MFR-01205,candidate,B,new
HUAWEI(华为),HUAWEI(华为),MFR-01251,candidate,B,new
杭州中科微,杭州中科微,MFR-03717,candidate,B,new
HYCON(宏康),HYCON(宏康),MFR-01279,candidate,B,new
HEIMANN(海曼),HEIMANN(海曼),MFR-01161,candidate,B,new
沪工,沪工,MFR-03737,review,A,new
HGC(华冠),HGC(华冠),MFR-01173,candidate,B,new
HALO ELECTRONICS,HALO ELECTRONICS,MFR-01129,candidate,B,new
韩国韩荣,韩国韩荣,MFR-03827,candidate,B,new
HenLv(恒率),HenLv(恒率),MFR-01309,candidate,B,new
合力为,合力为,MFR-03635,review,A,new
HMTCONN(华明通),HMTCONN(华明通),MFR-01201,candidate,B,new
HOAUC(华宇创),HOAUC(华宇创),MFR-01202,candidate,B,new
hoco.(浩酷),hoco.(浩酷),MFR-03474,candidate,B,new
HONOR(荣誉),HONOR(荣誉),MFR-01216,candidate,B,new
H&D Wireless,H&D Wireless,MFR-01121,candidate,B,new
HERMOS,HERMOS,MFR-01169,candidate,B,new
Himax,Himax,MFR-01317,candidate,B,new
HC(华橙熊猫),HC(华橙熊猫),MFR-01145,candidate,B,new
HD(浩都频率),HD(浩都频率),MFR-01154,candidate,B,new
HVDIODE(鞍山术立),HVDIODE(鞍山术立),MFR-01270,candidate,B,new
HiBoss,HiBoss,MFR-01314,candidate,B,new
HAILE(海乐),HAILE(海乐),MFR-01127,candidate,B,new
汇云星,汇云星,MFR-03730,review,A,new
HUAKE(华科),HUAKE(华科),MFR-01247,candidate,B,new
Hongda(泓达),Hongda(泓达),MFR-01328,candidate,B,new
Hengtuo(恒拓电子),Hengtuo(恒拓电子),MFR-01311,candidate,B,new
HHW(瀚海微),HHW(瀚海微),MFR-01177,candidate,B,new
HXT(红星辰),HXT(红星辰),MFR-01276,candidate,B,new
HONGFU(宏富),HONGFU(宏富),MFR-01210,candidate,B,new
HELUKABEL,HELUKABEL,MFR-01166,candidate,B,new
HUI JU(汇聚),HUI JU(汇聚),MFR-01261,candidate,B,new
HIMINGWAY(海明微),HIMINGWAY(海明微),MFR-01184,candidate,B,new
hanxia(韩下),hanxia(韩下),MFR-03472,candidate,B,new
HANNIBAL(汉尼巴尔),HANNIBAL(汉尼巴尔),MFR-01137,candidate,B,new
环协,环协,MFR-03757,review,A,new
HTK C&H Asia Pacific,HTK C&H Asia Pacific,MFR-01243,candidate,B,new
HIKSEMI(海康存储),HIKSEMI(海康存储),MFR-01182,candidate,B,new
HL(富海微),HL(富海微),MFR-01196,candidate,B,new
HC(虹成电子),HC(虹成电子),MFR-01146,candidate,B,new
HUAXIN(华昕),HUAXIN(华昕),MFR-01253,candidate,B,new
HeYangTek(扬贺扬),HeYangTek(扬贺扬),MFR-01304,candidate,B,new
HYPWR(瀚昕微),HYPWR(瀚昕微),MFR-01286,candidate,B,new
HMILU(鸿怡电子),HMILU(鸿怡电子),MFR-01199,candidate,B,new
ISOFT,ISOFT,MFR-01388,candidate,B,new
Intel/Altera,Intel/Altera,MFR-01419,candidate,B,new
ISSI(北京矽成),ISSI(北京矽成),MFR-01390,candidate,B,new
Integra Technologies,Integra Technologies,MFR-01417,candidate,B,new
Intematix,Intematix,MFR-01420,candidate,B,new
Insignis,Insignis,MFR-01414,candidate,B,new
IOT-BOTS.COM,IOT-BOTS.COM,MFR-01377,candidate,B,new
IoTize,IoTize,MFR-01427,candidate,B,new
ITG,ITG,MFR-01392,review,A,new
Ideal-tek,Ideal-tek,MFR-01398,candidate,B,new
IAR Systems,IAR Systems,MFR-01342,candidate,B,new
ifm,ifm,MFR-03486,review,A,new
Industrial Fiber Optics,Industrial Fiber Optics,MFR-01402,candidate,B,new
Imperix,Imperix,MFR-01400,candidate,B,new
IMS,IMS,MFR-01363,review,A,new
Insight SiP,Insight SiP,MFR-01413,candidate,B,new
InnoSenT,InnoSenT,MFR-01407,candidate,B,new
ITT CANNON,ITT CANNON,MFR-01393,candidate,B,new
Indiemicro(英迪芯微),Indiemicro(英迪芯微),MFR-01401,candidate,B,new
icman(晶尊微),icman(晶尊微),MFR-03485,candidate,B,new
IHHEC(禾伸堂),IHHEC(禾伸堂),MFR-01356,candidate,B,new
INPLAY(橙群微电子),INPLAY(橙群微电子),MFR-01372,candidate,B,new
iSentek(爱盛科技),iSentek(爱盛科技),MFR-03483,candidate,B,new
IRWIN,IRWIN,MFR-01381,candidate,B,new
ISAHAYA ELECTRONICS CORPORATION,ISAHAYA ELECTRONICS CORPORATION,MFR-01382,candidate,B,new
i-Autoc(艾奥控),i-Autoc(艾奥控),MFR-03478,candidate,B,new
Infineon(英飞凌),Infineon(英飞凌),MFR-01405,candidate,B,new
ICORE(睿兴),ICORE(睿兴),MFR-01348,candidate,B,new
I.O. Interconnect,I.O. Interconnect,MFR-01341,candidate,B,new
IKSEMICON,IKSEMICON,MFR-01359,candidate,B,new
I-PEX(第一精工),I-PEX(第一精工),MFR-01340,candidate,B,new
ICT,ICT,MFR-01350,review,A,new
IDEAPOST(爱迪普森),IDEAPOST(爱迪普森),MFR-01353,candidate,B,new
Innosen(易良盛),Innosen(易良盛),MFR-01410,candidate,B,new
ingenic(君正),ingenic(君正),MFR-03487,candidate,B,new
ITW Electric Component Solutions,ITW Electric Component Solutions,MFR-01394,candidate,B,new
IRC,IRC,MFR-01379,review,A,new
ISDT(艾斯特),ISDT(艾斯特),MFR-01384,candidate,B,new
INJOINIC(英集芯),INJOINIC(英集芯),MFR-01368,candidate,B,new
inventchip(瞻芯电子),inventchip(瞻芯电子),MFR-03491,candidate,B,new
IBM,IBM,MFR-01343,review,A,new
ICP,ICP,MFR-01349,review,A,new
IVO(龙腾光电),IVO(龙腾光电),MFR-01395,candidate,B,new
Innolux(群创),Innolux(群创),MFR-01408,candidate,B,new
INTCO(英科),INTCO(英科),MFR-01374,candidate,B,new
INMICRO(英麦科),INMICRO(英麦科),MFR-01369,candidate,B,new
IYUA,IYUA,MFR-01397,review,A,new
IMO Precision Controls,IMO Precision Controls,MFR-01362,candidate,B,new
Integrated Power Designs,Integrated Power Designs,MFR-01418,candidate,B,new
"Integra Optics, Inc.","Integra Optics, Inc.",MFR-01416,candidate,B,new
International Power,International Power,MFR-01423,candidate,B,new
Interpower Corp,Interpower Corp,MFR-01424,candidate,B,new
iBASE,iBASE,MFR-03479,candidate,B,new
innodisk(宜鼎),innodisk(宜鼎),MFR-03489,candidate,B,new
INFELUN(英飞朗),INFELUN(英飞朗),MFR-01366,candidate,B,new
iWave Systems,iWave Systems,MFR-03484,candidate,B,new
IDEC(日本和泉),IDEC(日本和泉),MFR-01354,candidate,B,new
IEI,IEI,MFR-01355,review,A,new
IQD,IQD,MFR-01378,review,A,new
Inolux,Inolux,MFR-01411,candidate,B,new
ILSI,ILSI,MFR-01361,review,A,new
Inventek,Inventek,MFR-01425,candidate,B,new
Inventus Power,Inventus Power,MFR-01426,candidate,B,new
Inspired LED,Inspired LED,MFR-01415,candidate,B,new
InterFET,InterFET,MFR-01421,candidate,B,new
INGHAi(赢海),INGHAi(赢海),MFR-01367,candidate,B,new
IRISO(意力速),IRISO(意力速),MFR-01380,candidate,B,new
INDASBECK(英达斯贝克),INDASBECK(英达斯贝克),MFR-01365,candidate,B,new
INCP,INCP,MFR-01364,review,A,new
interquip(应达利),interquip(应达利),MFR-03490,candidate,B,new
ICMAX(宏旺),ICMAX(宏旺),MFR-01347,candidate,B,new
Inphi,Inphi,MFR-01412,candidate,B,new
INNOTION(英诺迅),INNOTION(英诺迅),MFR-01370,candidate,B,new
INSTON(凌存科技),INSTON(凌存科技),MFR-01373,candidate,B,new
Industrial Shields,Industrial Shields,MFR-01403,candidate,B,new
INTERNATIONAL COMPONENTS CORP,INTERNATIONAL COMPONENTS CORP,MFR-01375,candidate,B,new
IO Audio Technologies,IO Audio Technologies,MFR-01376,candidate,B,new
iNRCORE,iNRCORE,MFR-03481,candidate,B,new
Interlink Electronics,Interlink Electronics,MFR-01422,candidate,B,new
IKO,IKO,MFR-01358,review,A,new
IST,IST,MFR-01391,review,A,new
INPAQ(佳邦),INPAQ(佳邦),MFR-01371,candidate,B,new
Littelfuse/IXYS,Littelfuse/IXYS,MFR-01789,candidate,B,new
ISOCOM(英国安数光),ISOCOM(英国安数光),MFR-01387,candidate,B,new
IC Plus(九阳电子),IC Plus(九阳电子),MFR-01344,candidate,B,new
IDCHIP(英锐芯),IDCHIP(英锐芯),MFR-01352,candidate,B,new
ISC(无锡固电),ISC(无锡固电),MFR-01383,candidate,B,new
IIOWT,IIOWT,MFR-01357,candidate,B,new
ingun,ingun,MFR-03488,candidate,B,new
Isabellenhuette(伊萨普兰),Isabellenhuette(伊萨普兰),MFR-01428,candidate,B,new
ICEY(冰禹),ICEY(冰禹),MFR-01346,candidate,B,new
iRest(艾力斯特),iRest(艾力斯特),MFR-03482,candidate,B,new
I-CORE(中微爱芯),I-CORE(中微爱芯),MFR-01339,candidate,B,new
ILIN(蚁霖),ILIN(蚁霖),MFR-01360,candidate,B,new
IC-HAUS,IC-HAUS,MFR-01345,candidate,B,new
ISOCOM LIMITED(安数光),ISOCOM LIMITED(安数光),MFR-01386,candidate,B,new
iModule(沃芯),iModule(沃芯),MFR-03480,candidate,B,new
ISL Products International,ISL Products International,MFR-01385,candidate,B,new
IWISS(威仕),IWISS(威仕),MFR-01396,candidate,B,new
Innoscience(英诺赛科),Innoscience(英诺赛科),MFR-01409,candidate,B,new
ICW(艾创微),ICW(艾创微),MFR-01351,candidate,B,new
JIARANH(嘉然恒),JIARANH(嘉然恒),MFR-01455,candidate,B,new
JIUJIA(九家),JIUJIA(九家),MFR-01483,candidate,B,new
JGHC(晶光华),JGHC(晶光华),MFR-01450,candidate,B,new
JIACHEN(嘉辰),JIACHEN(嘉辰),MFR-01453,candidate,B,new
JETEKPS(健特),JETEKPS(健特),MFR-01447,candidate,B,new
JLYE(晶力源),JLYE(晶力源),MFR-01494,candidate,B,new
JMicron(智微),JMicron(智微),MFR-01496,candidate,B,new
JMEconn(文章济美),JMEconn(文章济美),MFR-01495,candidate,B,new
JINGBA(静霸),JINGBA(静霸),MFR-01469,candidate,B,new
JSY-KJ(健思研科技),JSY-KJ(健思研科技),MFR-01513,candidate,B,new
Joulescope,Joulescope,MFR-01538,candidate,B,new
Judco,Judco,MFR-01542,candidate,B,new
Jorjin,Jorjin,MFR-01537,candidate,B,new
JRC,JRC,MFR-01506,review,A,new
JUNSHINE(君芯科技),JUNSHINE(君芯科技),MFR-01518,candidate,B,new
JWD(经纬达),JWD(经纬达),MFR-01521,candidate,B,new
Jabil,Jabil,MFR-01529,candidate,B,new
Vybronics,Vybronics,MFR-03093,candidate,B,new
Jauch,Jauch,MFR-01531,candidate,B,new
JC Antenna,JC Antenna,MFR-01441,candidate,B,new
jkun(健坤),jkun(健坤),MFR-03494,candidate,B,new
JWT(晶威特),JWT(晶威特),MFR-01522,candidate,B,new
JTD(晶泰达),JTD(晶泰达),MFR-01514,candidate,B,new
JK(金科),JK(金科),MFR-01488,candidate,B,new
JBC(捷毕禧),JBC(捷毕禧),MFR-01439,candidate,B,new
JINGHONG(憬宏),JINGHONG(憬宏),MFR-01471,candidate,B,new
JNJOPTO(强生光电),JNJOPTO(强生光电),MFR-01497,candidate,B,new
JJW(捷捷微),JJW(捷捷微),MFR-01485,candidate,B,new
吉林华微,吉林华微,MFR-03637,candidate,B,new
九齐,九齐,MFR-03586,review,A,new
JIMJDO(多佰),JIMJDO(多佰),MFR-01465,candidate,B,new
Joulwatt(杰华特),Joulwatt(杰华特),MFR-01539,candidate,B,new
JAD(及安盾消防),JAD(及安盾消防),MFR-01430,candidate,B,new
JIANG(及安疆),JIANG(及安疆),MFR-01454,candidate,B,new
晶导微电子,晶导微电子,MFR-03713,candidate,B,new
JU YONG CHANG(聚永昶),JU YONG CHANG(聚永昶),MFR-01516,candidate,B,new
JITAI(集太),JITAI(集太),MFR-01482,candidate,B,new
JS(钜硕电子),JS(钜硕电子),MFR-01510,candidate,B,new
JY(杰盈电器),JY(杰盈电器),MFR-01525,candidate,B,new
京呈,京呈,MFR-03591,review,A,new
洁柔,洁柔,MFR-03742,review,A,new
嘉立创,嘉立创,MFR-03641,review,A,new
JIERONG(捷容),JIERONG(捷容),MFR-01461,candidate,B,new
JINGXINGTIANCI(净行天磁),JINGXINGTIANCI(净行天磁),MFR-01473,candidate,B,new
JETECH(捷科),JETECH(捷科),MFR-01446,candidate,B,new
Jingqin(精勤),Jingqin(精勤),MFR-01535,candidate,B,new
Joyoung(九阳),Joyoung(九阳),MFR-01541,candidate,B,new
JQ(金秋),JQ(金秋),MFR-01505,candidate,B,new
健策,健策,MFR-03600,review,A,new
JOBO(巨博),JOBO(巨博),MFR-01498,candidate,B,new
JIELISI(杰丽斯),JIELISI(杰丽斯),MFR-01459,candidate,B,new
JHT,JHT,MFR-01452,review,A,new
JAE(日本航空电子),JAE(日本航空电子),MFR-01433,candidate,B,new
JASN(建旭),JASN(建旭),MFR-01438,candidate,B,new
技小新,技小新,MFR-03688,review,A,new
嘉兴禾润,嘉兴禾润,MFR-03640,candidate,B,new
JDTfuse(集电通),JDTfuse(集电通),MFR-01444,candidate,B,new
JINGDU(京度),JINGDU(京度),MFR-01470,candidate,B,new
晶扬电子,晶扬电子,MFR-03714,candidate,B,new
jianfu(键富),jianfu(键富),MFR-03492,candidate,B,new
jingtian(精天),jingtian(精天),MFR-03493,candidate,B,new
JINBI(金臂),JINBI(金臂),MFR-01466,candidate,B,new
JIASHENGYA(佳胜雅),JIASHENGYA(佳胜雅),MFR-01456,candidate,B,new
JINBUAN(金步安),JINBUAN(金步安),MFR-01467,candidate,B,new
JIZHI(及至),JIZHI(及至),MFR-01484,candidate,B,new
JD(精点),JD(精点),MFR-01443,candidate,B,new
JAFLY(积辉),JAFLY(积辉),MFR-01434,candidate,B,new
洁霸,洁霸,MFR-03743,review,A,new
99IOT(九九物联),99IOT(九九物联),MFR-00011,candidate,B,new
Jianghai(南通江海),Jianghai(南通江海),MFR-01533,candidate,B,new
JOHANSON(约翰逊),JOHANSON(约翰逊),MFR-01500,candidate,B,new
JAMICON(凯美),JAMICON(凯美),MFR-01435,candidate,B,new
JADARD(天德钰),JADARD(天德钰),MFR-01431,candidate,B,new
JTM(晶通),JTM(晶通),MFR-01515,candidate,B,new
JRH Electronics,JRH Electronics,MFR-01508,candidate,B,new
JIDC(济德),JIDC(济德),MFR-01457,candidate,B,new
家杰优品,家杰优品,MFR-03667,candidate,B,new
JG(建钢),JG(建钢),MFR-01449,candidate,B,new
JoyFinder(采寻),JoyFinder(采寻),MFR-01540,candidate,B,new
JURCC(捷威电子),JURCC(捷威电子),MFR-01519,candidate,B,new
Jewell Instruments,Jewell Instruments,MFR-01532,candidate,B,new
JOKARI,JOKARI,MFR-01501,candidate,B,new
JOMOO(九牧),JOMOO(九牧),MFR-01502,candidate,B,new
JKL Components,JKL Components,MFR-01490,candidate,B,new
JINPOWER(金能电力),JINPOWER(金能电力),MFR-01478,candidate,B,new
JINKO(金科仪器),JINKO(金科仪器),MFR-01476,candidate,B,new
JIEDEMEI(洁德美),JIEDEMEI(洁德美),MFR-01458,candidate,B,new
JZW(家中王),JZW(家中王),MFR-01528,candidate,B,new
JCHL(晶创和立),JCHL(晶创和立),MFR-01442,candidate,B,new
JOWIN(卓益),JOWIN(卓益),MFR-01504,candidate,B,new
JIFRO(洁芙柔),JIFRO(洁芙柔),MFR-01463,candidate,B,new
JRready(杰锐德),JRready(杰锐德),MFR-01509,candidate,B,new
鸿晔,鸿晔,MFR-03834,review,A,new
金龙羽,金龙羽,MFR-03812,review,A,new
JIERR(捷而瑞),JIERR(捷而瑞),MFR-01462,candidate,B,new
JUXING(钜兴),JUXING(钜兴),MFR-01520,candidate,B,new
JESTEK(吉思泰),JESTEK(吉思泰),MFR-01445,candidate,B,new
Jimson(智新),Jimson(智新),MFR-01534,candidate,B,new
JYT(捷永顺通),JYT(捷永顺通),MFR-01527,candidate,B,new
JY(军燚),JY(军燚),MFR-01524,candidate,B,new
JAN(捷安),JAN(捷安),MFR-01436,candidate,B,new
JUNHE(君禾蓝鳍),JUNHE(君禾蓝鳍),MFR-01517,candidate,B,new
精拓金,精拓金,MFR-03780,review,A,new
JINHE(锦禾),JINHE(锦禾),MFR-01474,candidate,B,new
Jonard Tools,Jonard Tools,MFR-01536,candidate,B,new
JST,JST,MFR-01512,active,A,seed_alias
JJZT(京佳智通),JJZT(京佳智通),MFR-01486,candidate,B,new
JRD(建瑞达),JRD(建瑞达),MFR-01507,candidate,B,new
JYJE(晶友嘉),JYJE(晶友嘉),MFR-01526,candidate,B,new
JOEY(久亦),JOEY(久亦),MFR-01499,candidate,B,new
JARSON(伽盛),JARSON(伽盛),MFR-01437,candidate,B,new
JH(晶恒),JH(晶恒),MFR-01451,candidate,B,new
JLDG,JLDG,MFR-01493,review,A,new
JK(京酷),JK(京酷),MFR-01487,candidate,B,new
聚凯科创,聚凯科创,MFR-03789,candidate,B,new
晋亿,晋亿,MFR-03712,review,A,new
钜泉光电,钜泉光电,MFR-03816,candidate,B,new
JINDOUYUN(筋斗云),JINDOUYUN(筋斗云),MFR-01468,candidate,B,new
JILN(锦凌),JILN(锦凌),MFR-01464,candidate,B,new
JKSEMI(金开盛),JKSEMI(金开盛),MFR-01491,candidate,B,new
JINLAI(金籁科技),JINLAI(金籁科技),MFR-01477,candidate,B,new
JL(杰理),JL(杰理),MFR-01492,candidate,B,new
JINGWEIDU(亰维渡),JINGWEIDU(亰维渡),MFR-01472,candidate,B,new
Jabra(捷波朗),Jabra(捷波朗),MFR-01530,candidate,B,new
JSMSEMI(杰盛微),JSMSEMI(杰盛微),MFR-01511,candidate,B,new
JOROTO(捷瑞特),JOROTO(捷瑞特),MFR-01503,candidate,B,new
JINJIA(金佳),JINJIA(金佳),MFR-01475,candidate,B,new
嘉诚倍康,嘉诚倍康,MFR-03642,candidate,B,new
JXTCONN(聚兴泰),JXTCONN(聚兴泰),MFR-01523,candidate,B,new
JINWIND(劲风),JINWIND(劲风),MFR-01479,candidate,B,new
JF(吉福),JF(吉福),MFR-01448,candidate,B,new
JINYING(金莺),JINYING(金莺),MFR-01481,candidate,B,new
JINXINAG(金橡),JINXINAG(金橡),MFR-01480,candidate,B,new
JK-ET(健坤),JK-ET(健坤),MFR-01489,candidate,B,new
江北振华,江北振华,MFR-03733,candidate,B,new
JBL(金比莱),JBL(金比莱),MFR-01440,candidate,B,new
江荆,江荆,MFR-03734,review,A,new
J FANS,J FANS,MFR-01429,candidate,B,new
巨人胶带,巨人胶带,MFR-03671,candidate,B,new
JIENUO(杰诺),JIENUO(杰诺),MFR-01460,candidate,B,new
KS(柯森),KS(柯森),MFR-01601,candidate,B,new
KYET(科雅),KYET(科雅),MFR-01611,candidate,B,new
Kinco(步科),Kinco(步科),MFR-01627,candidate,B,new
KIA,KIA,MFR-01584,review,A,new
KORCHIP(高奇普),KORCHIP(高奇普),MFR-01597,candidate,B,new
KNIPEX(凯尼派克),KNIPEX(凯尼派克),MFR-01590,candidate,B,new
Kodenshi(可天士),Kodenshi(可天士),MFR-01643,candidate,B,new
KEITHLEY(吉时利),KEITHLEY(吉时利),MFR-01568,candidate,B,new
Kennedy Labs,Kennedy Labs,MFR-01616,candidate,B,new
Khadas,Khadas,MFR-01622,candidate,B,new
Khatod,Khatod,MFR-01623,candidate,B,new
KIOXIA(铠侠),KIOXIA(铠侠),MFR-01588,candidate,B,new
KEC,KEC,MFR-01563,review,A,new
KOHERelec(科或),KOHERelec(科或),MFR-01594,candidate,B,new
KEXIN(科信),KEXIN(科信),MFR-01578,candidate,B,new
Keysolu(金欣荣),Keysolu(金欣荣),MFR-01620,candidate,B,new
KUNJEK(昆杰),KUNJEK(昆杰),MFR-01608,candidate,B,new
科大讯飞,科大讯飞,MFR-03771,candidate,B,new
KST(健和兴),KST(健和兴),MFR-01603,candidate,B,new
Kelibang(科力邦),Kelibang(科力邦),MFR-01615,candidate,B,new
Keystone,Keystone,MFR-01621,candidate,B,new
KAZZ(凯姿),KAZZ(凯姿),MFR-01555,candidate,B,new
KODENSHI AUK(光电子),KODENSHI AUK(光电子),MFR-01593,candidate,B,new
KONSOON(谦星),KONSOON(谦星),MFR-01596,candidate,B,new
KINGSTATE(志丰电子),KINGSTATE(志丰电子),MFR-01587,candidate,B,new
KERNDY(科迪),KERNDY(科迪),MFR-01576,candidate,B,new
KENTO,KENTO,MFR-01575,candidate,B,new
KDS(大真空),KDS(大真空),MFR-01560,candidate,B,new
KAMJOVE(金灶),KAMJOVE(金灶),MFR-01552,candidate,B,new
