supplier,supplier_sku,mpn,manufacturer,title,category,description,attributes,datasheet_url,stock,price
Hanxin,HAN-500-00452,IND50000452,Bourns,Bourns IND50000452 Inductor,Inductor,IND50000452 Inductor from Bourns. Sourced via professional procurement support; specs below.,package: 0805; tolerance: ±20%; current_rating_a: 1.5,https://example.com/datasheet/IND50000452.pdf,1647,22.7786
HQEW,HQE-500-00453,SEN50000453,STMicroelectronics,STMicroelectronics SEN50000453 Sensors,Sensors,SEN50000453 Sensors from STMicroelectronics. Sourced via professional procurement support; specs below.,interface: I2C; resolution_bits: 12; sensitivity: 260 LSB/g; range: 0-40,https://example.com/datasheet/SEN50000453.pdf,2352,6.4597
HQEW,HQE-500-00454,CON50000454,JST,JST CON50000454 Connectors,Connectors,CON50000454 Connectors from JST. Sourced via professional procurement support; specs below.,positions: 40; mounting: SMD; current_rating_a: 3; pitch_mm: 2.54,https://example.com/datasheet/CON50000454.pdf,319,5.3300
Hanxin,HAN-500-00455,MOD50000455,AirByte,AirByte MOD50000455 Modules,Modules,MOD50000455 Modules from AirByte. Sourced via professional procurement support; specs below.,Data Rate: 2Mbps; data_rate_bps: 2000000; sensitivity_dbm: -95; modulation: GFSK; Antenna Type: PCB,https://example.com/datasheet/MOD50000455.pdf,2510,11.3873
LCSC,LCS-500-00456,OPA50000456,Maxim Integrated,Maxim Integrated OPA50000456 Analog IC,Analog IC,OPA50000456 Analog IC from Maxim Integrated. Sourced via professional procurement support; specs below.,gain_db: 100; package: SOIC-8; bandwidth_hz: 1000000,https://example.com/datasheet/OPA50000456.pdf,4115,23.5703
Hanxin,HAN-500-00457,PMIC50000457,Monolithic Power Systems,Monolithic Power Systems PMIC50000457 Power Management IC,Power Management IC,PMIC50000457 Power Management IC from Monolithic Power Systems. Sourced via professional procurement support; specs below.,package: SOT-23; voltage_in_min_v: 4.5; output_current_a: 3; efficiency_percent: 92,https://example.com/datasheet/PMIC50000457.pdf,4822,5.8839
HQEW,HQE-500-00458,DIO50000458,Littelfuse,Littelfuse DIO50000458 Diode,Diode,DIO50000458 Diode from Littelfuse. Sourced via professional procurement support; specs below.,vrrm_v: 100; vf_v: 0.7,https://example.com/datasheet/DIO50000458.pdf,646,7.4666
HQEW,HQE-500-00459,LED50000459,Everlight Electronics,Everlight Electronics LED50000459 LED Components,LED Components,LED50000459 LED Components from Everlight Electronics. Sourced via professional procurement support; specs below.,forward_current_ma: 20; forward_voltage_v: 2.1; package: 0805; wavelength_nm: 650,https://example.com/datasheet/LED50000459.pdf,2400,11.6603
Mouser,MOU-500-00460,MEM50000460,ISSI,ISSI MEM50000460 Memory IC,Memory IC,MEM50000460 Memory IC from ISSI. Sourced via professional procurement support; specs below.,interface: SPI; speed_hz: 104000000; memory_bytes: 16777216; organization: x8; Access Time: 70ns,https://example.com/datasheet/MEM50000460.pdf,3061,20.6064
Mouser,MOU-500-00461,XTAL50000461,Wurth Elektronik,Wurth Elektronik XTAL50000461 Crystal Oscillator,Crystal Oscillator,XTAL50000461 Crystal Oscillator from Wurth Elektronik. Sourced via professional procurement support; specs below.,frequency_hz: 8000000; package: SMD; Frequency Tolerance: ±20ppm,https://example.com/datasheet/XTAL50000461.pdf,2184,16.0701
Hanxin,HAN-500-00462,MCU50000462,Microchip Technology,Microchip Technology MCU50000462 Microcontroller,Microcontroller,MCU50000462 Microcontroller from Microchip Technology. Sourced via professional procurement support; specs below.,voltage_v: 3.3; package: LQFP-48; Core: ARM Cortex-M4,https://example.com/datasheet/MCU50000462.pdf,1635,17.7463
Hanxin,HAN-500-00463,MOS50000463,Infineon Technologies,Infineon Technologies MOS50000463 MOSFET,MOSFET,MOS50000463 MOSFET from Infineon Technologies. Sourced via professional procurement support; specs below.,vgs_th_v: 2.5; qg_nc: 45; Drain Source Voltage: 55V,https://example.com/datasheet/MOS50000463.pdf,3334,23.5649
Mouser,MOU-500-00464,RES50000464,Yageo,Yageo RES50000464 Resistor,Resistor,RES50000464 Resistor from Yageo. Sourced via professional procurement support; specs below.,resistance_ohm: 10000; tolerance: ±1%; temperature_coeff: X7R; Lifecycle Status: Active,https://example.com/datasheet/RES50000464.pdf,214,16.9219
Digikey,DIG-500-00465,CAP50000465,KEMET Electronics,KEMET Electronics CAP50000465 Capacitor,Capacitor,CAP50000465 Capacitor from KEMET Electronics. Sourced via professional procurement support; specs below.,temperature_coeff: X7R; capacitance_pf: 100000; package: 0603; tolerance: ±10%,https://example.com/datasheet/CAP50000465.pdf,32,7.2997
LCSC,LCS-500-00466,IND50000466,Murata Manufacturing,Murata Manufacturing IND50000466 Inductor,Inductor,IND50000466 Inductor from Murata Manufacturing. Sourced via professional procurement support; specs below.,current_rating_a: 1.5; package: 0805; inductance_uh: 4.7; tolerance: ±20%,https://example.com/datasheet/IND50000466.pdf,1199,7.9143
Hanxin,HAN-500-00467,SEN50000467,STMicroelectronics,STMicroelectronics SEN50000467 Sensors,Sensors,SEN50000467 Sensors from STMicroelectronics. Sourced via professional procurement support; specs below.,interface: I2C; accuracy: ±0.5; sensitivity: 260 LSB/g; range: 0-40; resolution_bits: 12; Response Time: 5ms,https://example.com/datasheet/SEN50000467.pdf,916,2.7376
Mouser,MOU-500-00468,CON50000468,PlugWorks,PlugWorks CON50000468 Connectors,Connectors,CON50000468 Connectors from PlugWorks. Sourced via professional procurement support; specs below.,current_rating_a: 3; pitch_mm: 2.54,https://example.com/datasheet/CON50000468.pdf,3679,1.9400
Digikey,DIG-500-00469,MOD50000469,Semtech,Semtech MOD50000469 Modules,Modules,MOD50000469 Modules from Semtech. Sourced via professional procurement support; specs below.,output_power_dbm: 20; interface: UART; modulation: GFSK; Protocol Stack: 3.0,https://example.com/datasheet/MOD50000469.pdf,2872,14.1379
HQEW,HQE-500-00470,OPA50000470,Analog Devices,Analog Devices OPA50000470 Analog IC,Analog IC,OPA50000470 Analog IC from Analog Devices. Sourced via professional procurement support; specs below.,bandwidth_hz: 1000000; supply_current_ua: 200; package: SOIC-8,https://example.com/datasheet/OPA50000470.pdf,758,2.9132
HQEW,HQE-500-00471,PMIC50000471,Richtek Technology,Richtek Technology PMIC50000471 Power Management IC,Power Management IC,PMIC50000471 Power Management IC from Richtek Technology. Sourced via professional procurement support; specs below.,output_current_a: 3; voltage_out_v: 5,https://example.com/datasheet/PMIC50000471.pdf,4605,24.9160
LCSC,LCS-500-00472,DIO50000472,ON Semiconductor,ON Semiconductor DIO50000472 Diode,Diode,DIO50000472 Diode from ON Semiconductor. Sourced via professional procurement support; specs below.,vf_v: 0.7; if_a: 1; vrrm_v: 100; Reverse Recovery: 50ns,https://example.com/datasheet/DIO50000472.pdf,2947,14.6675
Hanxin,HAN-500-00473,LED50000473,Lite-On Technology,Lite-On Technology LED50000473 LED Components,LED Components,LED50000473 LED Components from Lite-On Technology. Sourced via professional procurement support; specs below.,package: 0805; forward_current_ma: 20; forward_voltage_v: 2.1; wavelength_nm: 650,https://example.com/datasheet/LED50000473.pdf,1916,21.1591
Hanxin,HAN-500-00474,MEM50000474,Macronix International,Macronix International MEM50000474 Memory IC,Memory IC,MEM50000474 Memory IC from Macronix International. Sourced via professional procurement support; specs below.,organization: x8; memory_bytes: 16777216; interface: SPI,https://example.com/datasheet/MEM50000474.pdf,282,8.0197
LCSC,LCS-500-00475,XTAL50000475,Wurth Elektronik,Wurth Elektronik XTAL50000475 Crystal Oscillator,Crystal Oscillator,XTAL50000475 Crystal Oscillator from Wurth Elektronik. Sourced via professional procurement support; specs below.,frequency_hz: 8000000; load_capacitance_pf: 18; Frequency Tolerance: ±20ppm,https://example.com/datasheet/XTAL50000475.pdf,3173,14.1725
HQEW,HQE-500-00476,MCU50000476,STMicroelectronics,STMicroelectronics MCU50000476 Microcontroller,Microcontroller,MCU50000476 Microcontroller from STMicroelectronics. Sourced via professional procurement support; specs below.,ram_bytes: 20480,https://example.com/datasheet/MCU50000476.pdf,439,4.8479
Digikey,DIG-500-00477,MOS50000477,ON Semiconductor,ON Semiconductor MOS50000477 MOSFET,MOSFET,MOS50000477 MOSFET from ON Semiconductor. Sourced via professional procurement support; specs below.,vgs_th_v: 2.5; rds_on_mohm: 8; package: SOT-23; vds_v: 55,https://example.com/datasheet/MOS50000477.pdf,4978,13.3446
HQEW,HQE-500-00478,RES50000478,KEMET Electronics,KEMET Electronics RES50000478 Resistor,Resistor,RES50000478 Resistor from KEMET Electronics. Sourced via professional procurement support; specs below.,temperature_coeff: X7R,https://example.com/datasheet/RES50000478.pdf,2884,16.1780
LCSC,LCS-500-00479,CAP50000479,KEMET Electronics,KEMET Electronics CAP50000479 Capacitor,Capacitor,CAP50000479 Capacitor from KEMET Electronics. Sourced via professional procurement support; specs below.,tolerance: ±10%; package: 0603; voltage_rating_v: 50; capacitance_pf: 100000; Ripple Current: 100mA,https://example.com/datasheet/CAP50000479.pdf,4854,12.3114
HQEW,HQE-500-00480,IND50000480,Murata Manufacturing,Murata Manufacturing IND50000480 Inductor,Inductor,IND50000480 Inductor from Murata Manufacturing. Sourced via professional procurement support; specs below.,tolerance: ±20%; inductance_uh: 4.7; current_rating_a: 1.5,https://example.com/datasheet/IND50000480.pdf,439,19.9282
LCSC,LCS-500-00481,SEN50000481,NXP Semiconductors,NXP Semiconductors SEN50000481 Sensors,Sensors,SEN50000481 Sensors from NXP Semiconductors. Sourced via professional procurement support; specs below.,accuracy: ±0.5; range: 0-40; resolution_bits: 12; sensitivity: 260 LSB/g; interface: I2C,https://example.com/datasheet/SEN50000481.pdf,2590,16.3111
Mouser,MOU-500-00482,CON50000482,TE Connectivity,TE Connectivity CON50000482 Connectors,Connectors,CON50000482 Connectors from TE Connectivity. Sourced via professional procurement support; specs below.,positions: 40; mounting: SMD; pitch_mm: 2.54; current_rating_a: 3; voltage_rating_v: 50,https://example.com/datasheet/CON50000482.pdf,3352,11.5665
Digikey,DIG-500-00483,MOD50000483,Semtech,Semtech MOD50000483 Modules,Modules,MOD50000483 Modules from Semtech. Sourced via professional procurement support; specs below.,sensitivity_dbm: -95; modulation: GFSK; interface: UART,https://example.com/datasheet/MOD50000483.pdf,3879,24.1722
Mouser,MOU-500-00484,OPA50000484,Silicon Labs,Silicon Labs OPA50000484 Analog IC,Analog IC,OPA50000484 Analog IC from Silicon Labs. Sourced via professional procurement support; specs below.,gain_db: 100; bandwidth_hz: 1000000; supply_current_ua: 200,https://example.com/datasheet/OPA50000484.pdf,3824,6.6656
Mouser,MOU-500-00485,PMIC50000485,Texas Instruments,Texas Instruments PMIC50000485 Power Management IC,Power Management IC,PMIC50000485 Power Management IC from Texas Instruments. Sourced via professional procurement support; specs below.,voltage_out_v: 5; efficiency_percent: 92; package: SOT-23,https://example.com/datasheet/PMIC50000485.pdf,2488,8.8465
HQEW,HQE-500-00486,DIO50000486,Littelfuse,Littelfuse DIO50000486 Diode,Diode,DIO50000486 Diode from Littelfuse. Sourced via professional procurement support; specs below.,vrrm_v: 100; vf_v: 0.7; if_a: 1,https://example.com/datasheet/DIO50000486.pdf,3265,8.7961
Digikey,DIG-500-00487,LED50000487,Lite-On Technology,Lite-On Technology LED50000487 LED Components,LED Components,LED50000487 LED Components from Lite-On Technology. Sourced via professional procurement support; specs below.,forward_current_ma: 20; wavelength_nm: 650; package: 0805; forward_voltage_v: 2.1,https://example.com/datasheet/LED50000487.pdf,3695,14.5040
HQEW,HQE-500-00488,MEM50000488,Winbond Electronics,Winbond Electronics MEM50000488 Memory IC,Memory IC,MEM50000488 Memory IC from Winbond Electronics. Sourced via professional procurement support; specs below.,interface: SPI; organization: x8; speed_hz: 104000000,https://example.com/datasheet/MEM50000488.pdf,4228,22.2334
HQEW,HQE-500-00489,XTAL50000489,Murata Manufacturing,Murata Manufacturing XTAL50000489 Crystal Oscillator,Crystal Oscillator,XTAL50000489 Crystal Oscillator from Murata Manufacturing. Sourced via professional procurement support; specs below.,load_capacitance_pf: 18; frequency_hz: 8000000; package: SMD,https://example.com/datasheet/XTAL50000489.pdf,1598,8.9791
Hanxin,HAN-500-00490,MCU50000490,Microchip Technology,Microchip Technology MCU50000490 Microcontroller,Microcontroller,MCU50000490 Microcontroller from Microchip Technology. Sourced via professional procurement support; specs below.,Program Memory: 128KB; frequency_hz: 72000000; flash_bytes: 131072,https://example.com/datasheet/MCU50000490.pdf,3271,11.0663
Hanxin,HAN-500-00491,MOS50000491,Alpha & Omega Semiconductor,Alpha & Omega Semiconductor MOS50000491 MOSFET,MOSFET,MOS50000491 MOSFET from Alpha & Omega Semiconductor. Sourced via professional procurement support; specs below.,id_a: 30,https://example.com/datasheet/MOS50000491.pdf,3184,17.1621
HQEW,HQE-500-00492,RES50000492,Vishay Intertechnology,Vishay Intertechnology RES50000492 Resistor,Resistor,RES50000492 Resistor from Vishay Intertechnology. Sourced via professional procurement support; specs below.,temperature_coeff: X7R; resistance_ohm: 10000; power_rating_w: 0.25,https://example.com/datasheet/RES50000492.pdf,922,5.9501
LCSC,LCS-500-00493,CAP50000493,DeltaCap,DeltaCap CAP50000493 Capacitor,Capacitor,CAP50000493 Capacitor from DeltaCap. Sourced via professional procurement support; specs below.,capacitance_pf: 100000; temperature_coeff: X7R; Capacitor Value: 100nF; package: 0603; voltage_rating_v: 50,https://example.com/datasheet/CAP50000493.pdf,4407,11.3615
Digikey,DIG-500-00494,IND50000494,Bourns,Bourns IND50000494 Inductor,Inductor,IND50000494 Inductor from Bourns. Sourced via professional procurement support; specs below.,inductance_uh: 4.7; current_rating_a: 1.5,https://example.com/datasheet/IND50000494.pdf,3442,22.8916
Mouser,MOU-500-00495,SEN50000495,NXP Semiconductors,NXP Semiconductors SEN50000495 Sensors,Sensors,SEN50000495 Sensors from NXP Semiconductors. Sourced via professional procurement support; specs below.,range: 0-40; sensitivity: 260 LSB/g; interface: I2C; accuracy: ±0.5,https://example.com/datasheet/SEN50000495.pdf,695,24.7964
HQEW,HQE-500-00496,CON50000496,Molex,Molex CON50000496 Connectors,Connectors,CON50000496 Connectors from Molex. Sourced via professional procurement support; specs below.,current_rating_a: 3; voltage_rating_v: 50; positions: 40; mounting: SMD; pitch_mm: 2.54,https://example.com/datasheet/CON50000496.pdf,3300,7.7724
Hanxin,HAN-500-00497,MOD50000497,SIMCom,SIMCom MOD50000497 Modules,Modules,MOD50000497 Modules from SIMCom. Sourced via professional procurement support; specs below.,sensitivity_dbm: -95; data_rate_bps: 2000000; modulation: GFSK,https://example.com/datasheet/MOD50000497.pdf,4301,22.2996
Mouser,MOU-500-00498,OPA50000498,LinearX,LinearX OPA50000498 Analog IC,Analog IC,OPA50000498 Analog IC from LinearX. Sourced via professional procurement support; specs below.,gain_db: 100; bandwidth_hz: 1000000; package: SOIC-8,https://example.com/datasheet/OPA50000498.pdf,3863,22.7784
LCSC,LCS-500-00499,PMIC50000499,Infineon Technologies,Infineon Technologies PMIC50000499 Power Management IC,Power Management IC,PMIC50000499 Power Management IC from Infineon Technologies. Sourced via professional procurement support; specs below.,output_current_a: 3; package: SOT-23; voltage_in_min_v: 4.5; voltage_in_max_v: 28,https://example.com/datasheet/PMIC50000499.pdf,4368,5.3179
