mpn,clean_mpn,manufacturer,brand,url_slug,category,subcategory,description,applications,keywords,attributes_json,availability,alternative_parts,datasheet_url,faq,image
LED100000221,LED100000221,OSRAM,OSRAM,led100000221,LED Components,LED Components,LED100000221 LED Components from OSRAM. Sourced via professional procurement support; specs below.,,,"{""package"": ""0805"", ""forward_voltage_v"": ""2.1"", ""wavelength_nm"": ""650""}",active,,https://example.com/datasheet/LED100000221.pdf,,
MEM100000222,MEM100000222,MemCore,MemCore,mem100000222,Memory IC,Memory IC,MEM100000222 Memory IC from MemCore. Sourced via professional procurement support; specs below.,,,"{""memory_bytes"": ""16777216"", ""interface"": ""SPI"", ""organization"": ""x8""}",active,,https://example.com/datasheet/MEM100000222.pdf,,
XTAL100000223,XTAL100000223,TDK Corporation,TDK Corporation,xtal100000223,Crystal Oscillator,Crystal Oscillator,XTAL100000223 Crystal Oscillator from TDK Corporation. Sourced via professional procurement support; specs below.,,,"{""package"": ""SMD"", ""load_capacitance_pf"": ""18""}",active,,https://example.com/datasheet/XTAL100000223.pdf,,
MCU100000224,MCU100000224,STMicroelectronics,STMicroelectronics,mcu100000224,Microcontroller,Microcontroller,MCU100000224 Microcontroller from STMicroelectronics. Sourced via professional procurement support; specs below.,,,"{""voltage_v"": ""3.3"", ""package"": ""LQFP-48"", ""ram_bytes"": ""20480""}",active,,https://example.com/datasheet/MCU100000224.pdf,,
MOS100000225,MOS100000225,Infineon Technologies,Infineon Technologies,mos100000225,MOSFET,MOSFET,MOS100000225 MOSFET from Infineon Technologies. Sourced via professional procurement support; specs below.,,,"{""qg_nc"": ""45"", ""rds_on_mohm"": ""8""}",active,,https://example.com/datasheet/MOS100000225.pdf,,
RES100000226,RES100000226,Fenghua,Fenghua,res100000226,Resistor,Resistor,RES100000226 Resistor from Fenghua. Sourced via professional procurement support; specs below.,,,"{""power_rating_w"": ""0.25"", ""resistance_ohm"": ""10000"", ""tolerance"": ""±1%"", ""MTBF Hours"": ""100000""}",active,,https://example.com/datasheet/RES100000226.pdf,,
CAP100000227,CAP100000227,Murata Manufacturing,Murata Manufacturing,cap100000227,Capacitor,Capacitor,CAP100000227 Capacitor from Murata Manufacturing. Sourced via professional procurement support; specs below.,,,"{""tolerance"": ""±10%"", ""package"": ""0603""}",active,,https://example.com/datasheet/CAP100000227.pdf,,
IND100000228,IND100000228,TDK Corporation,TDK Corporation,ind100000228,Inductor,Inductor,IND100000228 Inductor from TDK Corporation. Sourced via professional procurement support; specs below.,,,"{""package"": ""0805"", ""current_rating_a"": ""1.5"", ""inductance_uh"": ""4.7"", ""tolerance"": ""±20%""}",active,,https://example.com/datasheet/IND100000228.pdf,,
SEN100000229,SEN100000229,BoschDummy,BoschDummy,sen100000229,Sensors,Sensors,SEN100000229 Sensors from BoschDummy. Sourced via professional procurement support; specs below.,,,"{""resolution_bits"": ""12"", ""range"": ""0-40""}",active,,https://example.com/datasheet/SEN100000229.pdf,,
CON100000230,CON100000230,TE Connectivity,TE Connectivity,con100000230,Connectors,Connectors,CON100000230 Connectors from TE Connectivity. Sourced via professional procurement support; specs below.,,,"{""voltage_rating_v"": ""50"", ""mounting"": ""SMD"", ""current_rating_a"": ""3"", ""positions"": ""40"", ""pitch_mm"": ""2.54""}",active,,https://example.com/datasheet/CON100000230.pdf,,
MOD100000231,MOD100000231,Espressif Systems,Espressif Systems,mod100000231,Modules,Modules,MOD100000231 Modules from Espressif Systems. Sourced via professional procurement support; specs below.,,,"{""modulation"": ""GFSK"", ""data_rate_bps"": ""2000000"", ""interface"": ""UART""}",active,,https://example.com/datasheet/MOD100000231.pdf,,
OPA100000232,OPA100000232,Texas Instruments,Texas Instruments,opa100000232,Analog IC,Analog IC,OPA100000232 Analog IC from Texas Instruments. Sourced via professional procurement support; specs below.,,,"{""package"": ""SOIC-8"", ""gain_db"": ""100"", ""supply_current_ua"": ""200""}",active,,https://example.com/datasheet/OPA100000232.pdf,,
PMIC100000233,PMIC100000233,Richtek Technology,Richtek Technology,pmic100000233,Power Management IC,Power Management IC,PMIC100000233 Power Management IC from Richtek Technology. Sourced via professional procurement support; specs below.,,,"{""voltage_in_max_v"": ""28"", ""voltage_out_v"": ""5"", ""output_current_a"": ""3"", ""efficiency_percent"": ""92"", ""package"": ""SOT-23"", ""Power Good"": ""yes""}",active,,https://example.com/datasheet/PMIC100000233.pdf,,
DIO100000234,DIO100000234,Diodes Incorporated,Diodes Incorporated,dio100000234,Diode,Diode,DIO100000234 Diode from Diodes Incorporated. Sourced via professional procurement support; specs below.,,,"{""vf_v"": ""0.7"", ""if_a"": ""1""}",active,,https://example.com/datasheet/DIO100000234.pdf,,
LED100000235,LED100000235,Everlight Electronics,Everlight Electronics,led100000235,LED Components,LED Components,LED100000235 LED Components from Everlight Electronics. Sourced via professional procurement support; specs below.,,,"{""wavelength_nm"": ""650"", ""forward_current_ma"": ""20"", ""package"": ""0805""}",active,,https://example.com/datasheet/LED100000235.pdf,,
MEM100000236,MEM100000236,Macronix International,Macronix International,mem100000236,Memory IC,Memory IC,MEM100000236 Memory IC from Macronix International. Sourced via professional procurement support; specs below.,,,"{""memory_bytes"": ""16777216"", ""speed_hz"": ""104000000"", ""interface"": ""SPI"", ""organization"": ""x8""}",active,,https://example.com/datasheet/MEM100000236.pdf,,
XTAL100000237,XTAL100000237,Murata Manufacturing,Murata Manufacturing,xtal100000237,Crystal Oscillator,Crystal Oscillator,XTAL100000237 Crystal Oscillator from Murata Manufacturing. Sourced via professional procurement support; specs below.,,,"{""package"": ""SMD"", ""frequency_hz"": ""8000000""}",active,,https://example.com/datasheet/XTAL100000237.pdf,,
MCU100000238,MCU100000238,Microchip Technology,Microchip Technology,mcu100000238,Microcontroller,Microcontroller,MCU100000238 Microcontroller from Microchip Technology. Sourced via professional procurement support; specs below.,,,"{""frequency_hz"": ""72000000"", ""core"": ""ARM Cortex-M4"", ""Operating Temp"": ""-40~85""}",active,,https://example.com/datasheet/MCU100000238.pdf,,
MOS100000239,MOS100000239,ON Semiconductor,ON Semiconductor,mos100000239,MOSFET,MOSFET,MOS100000239 MOSFET from ON Semiconductor. Sourced via professional procurement support; specs below.,,,"{""vgs_th_v"": ""2.5"", ""package"": ""SOT-23"", ""id_a"": ""30"", ""vds_v"": ""55V""}",active,,https://example.com/datasheet/MOS100000239.pdf,,
RES100000240,RES100000240,Bourns,Bourns,res100000240,Resistor,Resistor,RES100000240 Resistor from Bourns. Sourced via professional procurement support; specs below.,,,"{""tolerance"": ""±1%"", ""resistance_ohm"": ""10000"", ""power_rating_w"": ""0.25""}",active,,https://example.com/datasheet/RES100000240.pdf,,
CAP100000241,CAP100000241,Walsin Technology,Walsin Technology,cap100000241,Capacitor,Capacitor,CAP100000241 Capacitor from Walsin Technology. Sourced via professional procurement support; specs below.,,,"{""voltage_rating_v"": ""50"", ""temperature_coeff"": ""X7R"", ""tolerance"": ""±10%"", ""capacitance_pf"": ""100000"", ""package"": ""0603""}",active,,https://example.com/datasheet/CAP100000241.pdf,,
IND100000242,IND100000242,TDK Corporation,TDK Corporation,ind100000242,Inductor,Inductor,IND100000242 Inductor from TDK Corporation. Sourced via professional procurement support; specs below.,,,"{""package"": ""0805"", ""tolerance"": ""±20%""}",active,,https://example.com/datasheet/IND100000242.pdf,,
SEN100000243,SEN100000243,TE Connectivity,TE Connectivity,sen100000243,Sensors,Sensors,SEN100000243 Sensors from TE Connectivity. Sourced via professional procurement support; specs below.,,,"{""resolution_bits"": ""12"", ""interface"": ""I2C"", ""sensitivity_dbm"": ""260 LSB/g""}",active,,https://example.com/datasheet/SEN100000243.pdf,,
CON100000244,CON100000244,Amphenol,Amphenol,con100000244,Connectors,Connectors,CON100000244 Connectors from Amphenol. Sourced via professional procurement support; specs below.,,,"{""pitch_mm"": ""2.54"", ""voltage_rating_v"": ""50"", ""current_rating_a"": ""3""}",active,,https://example.com/datasheet/CON100000244.pdf,,
MOD100000245,MOD100000245,Espressif Systems,Espressif Systems,mod100000245,Modules,Modules,MOD100000245 Modules from Espressif Systems. Sourced via professional procurement support; specs below.,,,"{""modulation"": ""GFSK"", ""data_rate_bps"": ""2Mbps""}",active,,https://example.com/datasheet/MOD100000245.pdf,,
OPA100000246,OPA100000246,Texas Instruments,Texas Instruments,opa100000246,Analog IC,Analog IC,OPA100000246 Analog IC from Texas Instruments. Sourced via professional procurement support; specs below.,,,"{""gain_db"": ""100"", ""supply_current_ua"": ""200"", ""bandwidth_hz"": ""1000000"", ""package"": ""SOIC-8""}",active,,https://example.com/datasheet/OPA100000246.pdf,,
PMIC100000247,PMIC100000247,Richtek Technology,Richtek Technology,pmic100000247,Power Management IC,Power Management IC,PMIC100000247 Power Management IC from Richtek Technology. Sourced via professional procurement support; specs below.,,,"{""efficiency_percent"": ""92"", ""voltage_out_v"": ""5"", ""voltage_in_max_v"": ""28"", ""package"": ""SOT-23""}",active,,https://example.com/datasheet/PMIC100000247.pdf,,
DIO100000248,DIO100000248,Vishay Intertechnology,Vishay Intertechnology,dio100000248,Diode,Diode,DIO100000248 Diode from Vishay Intertechnology. Sourced via professional procurement support; specs below.,,,"{""vf_v"": ""0.7"", ""vrrm_v"": ""100""}",active,,https://example.com/datasheet/DIO100000248.pdf,,
LED100000249,LED100000249,OSRAM,OSRAM,led100000249,LED Components,LED Components,LED100000249 LED Components from OSRAM. Sourced via professional procurement support; specs below.,,,"{""forward_current_ma"": ""20"", ""package"": ""0805"", ""forward_voltage_v"": ""2.1"", ""wavelength_nm"": ""650""}",active,,https://example.com/datasheet/LED100000249.pdf,,
MEM100000250,MEM100000250,Micron Technology,Micron Technology,mem100000250,Memory IC,Memory IC,MEM100000250 Memory IC from Micron Technology. Sourced via professional procurement support; specs below.,,,"{""memory_bytes"": ""16777216"", ""organization"": ""x8"", ""interface"": ""SPI"", ""speed_hz"": ""104000000""}",active,,https://example.com/datasheet/MEM100000250.pdf,,
XTAL100000251,XTAL100000251,AbraconX,AbraconX,xtal100000251,Crystal Oscillator,Crystal Oscillator,XTAL100000251 Crystal Oscillator from AbraconX. Sourced via professional procurement support; specs below.,,,"{""package"": ""SMD"", ""load_capacitance_pf"": ""18"", ""frequency_hz"": ""8000000""}",active,,https://example.com/datasheet/XTAL100000251.pdf,,
MCU100000252,MCU100000252,Nuvoton Technology,Nuvoton Technology,mcu100000252,Microcontroller,Microcontroller,MCU100000252 Microcontroller from Nuvoton Technology. Sourced via professional procurement support; specs below.,,,"{""frequency_hz"": ""72000000"", ""ram_bytes"": ""20KB"", ""package"": ""LQFP-48""}",active,,https://example.com/datasheet/MCU100000252.pdf,,
MOS100000253,MOS100000253,Alpha & Omega Semiconductor,Alpha & Omega Semiconductor,mos100000253,MOSFET,MOSFET,MOS100000253 MOSFET from Alpha & Omega Semiconductor. Sourced via professional procurement support; specs below.,,,"{""vds_v"": ""55V"", ""package"": ""SOT-23""}",active,,https://example.com/datasheet/MOS100000253.pdf,,
RES100000254,RES100000254,KEMET Electronics,KEMET Electronics,res100000254,Resistor,Resistor,RES100000254 Resistor from KEMET Electronics. Sourced via professional procurement support; specs below.,,,"{""package"": ""0805"", ""resistance_ohm"": ""10000""}",active,,https://example.com/datasheet/RES100000254.pdf,,
CAP100000255,CAP100000255,Walsin Technology,Walsin Technology,cap100000255,Capacitor,Capacitor,CAP100000255 Capacitor from Walsin Technology. Sourced via professional procurement support; specs below.,,,"{""tolerance"": ""±10%"", ""voltage_rating_v"": ""50"", ""package"": ""0603""}",active,,https://example.com/datasheet/CAP100000255.pdf,,
IND100000256,IND100000256,Wurth Elektronik,Wurth Elektronik,ind100000256,Inductor,Inductor,IND100000256 Inductor from Wurth Elektronik. Sourced via professional procurement support; specs below.,,,"{""package"": ""0805"", ""current_rating_a"": ""1.5""}",active,,https://example.com/datasheet/IND100000256.pdf,,
SEN100000257,SEN100000257,NXP Semiconductors,NXP Semiconductors,sen100000257,Sensors,Sensors,SEN100000257 Sensors from NXP Semiconductors. Sourced via professional procurement support; specs below.,,,"{""range"": ""0-40"", ""interface"": ""I2C"", ""sensitivity_dbm"": ""260 LSB/g"", ""resolution_bits"": ""12""}",active,,https://example.com/datasheet/SEN100000257.pdf,,
CON100000258,CON100000258,Hirose Electric,Hirose Electric,con100000258,Connectors,Connectors,CON100000258 Connectors from Hirose Electric. Sourced via professional procurement support; specs below.,,,"{""mounting"": ""SMD"", ""voltage_rating_v"": ""50"", ""pitch_mm"": ""2.54"", ""positions"": ""40"", ""current_rating_a"": ""3""}",active,,https://example.com/datasheet/CON100000258.pdf,,
MOD100000259,MOD100000259,Quectel,Quectel,mod100000259,Modules,Modules,MOD100000259 Modules from Quectel. Sourced via professional procurement support; specs below.,,,"{""sensitivity_dbm"": ""-95"", ""data_rate_bps"": ""2Mbps"", ""output_power_dbm"": ""20"", ""modulation"": ""GFSK"", ""Protocol Stack"": ""3.0""}",active,,https://example.com/datasheet/MOD100000259.pdf,,
OPA100000260,OPA100000260,Texas Instruments,Texas Instruments,opa100000260,Analog IC,Analog IC,OPA100000260 Analog IC from Texas Instruments. Sourced via professional procurement support; specs below.,,,"{""supply_current_ua"": ""200"", ""gain_db"": ""100""}",active,,https://example.com/datasheet/OPA100000260.pdf,,
PMIC100000261,PMIC100000261,SGMICRO,SGMICRO,pmic100000261,Power Management IC,Power Management IC,PMIC100000261 Power Management IC from SGMICRO. Sourced via professional procurement support; specs below.,,,"{""voltage_in_max_v"": ""28"", ""voltage_out_v"": ""5""}",active,,https://example.com/datasheet/PMIC100000261.pdf,,
DIO100000262,DIO100000262,Diodes Incorporated,Diodes Incorporated,dio100000262,Diode,Diode,DIO100000262 Diode from Diodes Incorporated. Sourced via professional procurement support; specs below.,,,"{""if_a"": ""1"", ""vrrm_v"": ""100"", ""vf_v"": ""0.7""}",active,,https://example.com/datasheet/DIO100000262.pdf,,
LED100000263,LED100000263,OSRAM,OSRAM,led100000263,LED Components,LED Components,LED100000263 LED Components from OSRAM. Sourced via professional procurement support; specs below.,,,"{""package"": ""0805"", ""forward_current_ma"": ""20""}",active,,https://example.com/datasheet/LED100000263.pdf,,
MEM100000264,MEM100000264,Macronix International,Macronix International,mem100000264,Memory IC,Memory IC,MEM100000264 Memory IC from Macronix International. Sourced via professional procurement support; specs below.,,,"{""memory_bytes"": ""16777216"", ""speed_hz"": ""104000000"", ""interface"": ""SPI""}",active,,https://example.com/datasheet/MEM100000264.pdf,,
XTAL100000265,XTAL100000265,Murata Manufacturing,Murata Manufacturing,xtal100000265,Crystal Oscillator,Crystal Oscillator,XTAL100000265 Crystal Oscillator from Murata Manufacturing. Sourced via professional procurement support; specs below.,,,"{""load_capacitance_pf"": ""18"", ""frequency_hz"": ""8000000""}",active,,https://example.com/datasheet/XTAL100000265.pdf,,
MCU100000266,MCU100000266,Nuvoton Technology,Nuvoton Technology,mcu100000266,Microcontroller,Microcontroller,MCU100000266 Microcontroller from Nuvoton Technology. Sourced via professional procurement support; specs below.,,,"{""voltage_v"": ""3.3"", ""package"": ""LQFP-48""}",active,,https://example.com/datasheet/MCU100000266.pdf,,
