mpn,clean_mpn,manufacturer,brand,url_slug,category,subcategory,description,applications,keywords,attributes_json,availability,alternative_parts,datasheet_url,faq,image
SEN50000425,SEN50000425,STMicroelectronics,STMicroelectronics,sen50000425,Sensors,Sensors,SEN50000425 Sensors from STMicroelectronics. Sourced via professional procurement support; specs below.,,,"{""range"": ""0-40"", ""sensitivity_dbm"": ""260 LSB/g"", ""accuracy"": ""±0.5"", ""resolution_bits"": ""12"", ""interface"": ""I2C""}",active,,https://example.com/datasheet/SEN50000425.pdf,,
CON50000426,CON50000426,Molex,Molex,con50000426,Connectors,Connectors,CON50000426 Connectors from Molex. Sourced via professional procurement support; specs below.,,,"{""pitch_mm"": ""2.54"", ""mounting"": ""SMD"", ""current_rating_a"": ""3"", ""positions"": ""40""}",active,,https://example.com/datasheet/CON50000426.pdf,,
MOD50000427,MOD50000427,Semtech,Semtech,mod50000427,Modules,Modules,MOD50000427 Modules from Semtech. Sourced via professional procurement support; specs below.,,,"{""interface"": ""UART"", ""output_power_dbm"": ""20""}",active,,https://example.com/datasheet/MOD50000427.pdf,,
OPA50000428,OPA50000428,Analog Devices,Analog Devices,opa50000428,Analog IC,Analog IC,OPA50000428 Analog IC from Analog Devices. Sourced via professional procurement support; specs below.,,,"{""supply_current_ua"": ""200"", ""package"": ""SOIC-8""}",active,,https://example.com/datasheet/OPA50000428.pdf,,
PMIC50000429,PMIC50000429,SGMICRO,SGMICRO,pmic50000429,Power Management IC,Power Management IC,PMIC50000429 Power Management IC from SGMICRO. Sourced via professional procurement support; specs below.,,,"{""voltage_in_max_v"": ""28"", ""efficiency_percent"": ""92""}",active,,https://example.com/datasheet/PMIC50000429.pdf,,
DIO50000430,DIO50000430,ON Semiconductor,ON Semiconductor,dio50000430,Diode,Diode,DIO50000430 Diode from ON Semiconductor. Sourced via professional procurement support; specs below.,,,"{""vf_v"": ""0.7"", ""vrrm_v"": ""100""}",active,,https://example.com/datasheet/DIO50000430.pdf,,
LED50000431,LED50000431,Lite-On Technology,Lite-On Technology,led50000431,LED Components,LED Components,LED50000431 LED Components from Lite-On Technology. Sourced via professional procurement support; specs below.,,,"{""forward_voltage_v"": ""2.1"", ""package"": ""0805"", ""forward_current_ma"": ""20""}",active,,https://example.com/datasheet/LED50000431.pdf,,
MEM50000432,MEM50000432,Macronix International,Macronix International,mem50000432,Memory IC,Memory IC,MEM50000432 Memory IC from Macronix International. Sourced via professional procurement support; specs below.,,,"{""memory_bytes"": ""16777216"", ""interface"": ""SPI"", ""speed_hz"": ""104000000""}",active,,https://example.com/datasheet/MEM50000432.pdf,,
XTAL50000433,XTAL50000433,TDK Corporation,TDK Corporation,xtal50000433,Crystal Oscillator,Crystal Oscillator,XTAL50000433 Crystal Oscillator from TDK Corporation. Sourced via professional procurement support; specs below.,,,"{""load_capacitance_pf"": ""18"", ""package"": ""SMD"", ""frequency_hz"": ""8000000""}",active,,https://example.com/datasheet/XTAL50000433.pdf,,
MCU50000434,MCU50000434,Holtek Semiconductor,Holtek Semiconductor,mcu50000434,Microcontroller,Microcontroller,MCU50000434 Microcontroller from Holtek Semiconductor. Sourced via professional procurement support; specs below.,,,"{""ram_bytes"": ""20480"", ""flash_bytes"": ""131072""}",active,,https://example.com/datasheet/MCU50000434.pdf,,
MOS50000435,MOS50000435,HexaFab,HexaFab,mos50000435,MOSFET,MOSFET,MOS50000435 MOSFET from HexaFab. Sourced via professional procurement support; specs below.,,,"{""package"": ""SOT-23"", ""vds_v"": ""55"", ""rds_on_mohm"": ""8"", ""vgs_th_v"": ""2.5""}",active,,https://example.com/datasheet/MOS50000435.pdf,,
RES50000436,RES50000436,Yageo,Yageo,res50000436,Resistor,Resistor,RES50000436 Resistor from Yageo. Sourced via professional procurement support; specs below.,,,"{""temperature_coeff"": ""X7R"", ""resistance_ohm"": ""10kΩ"", ""power_rating_w"": ""0.25"", ""tolerance"": ""±1%""}",active,,https://example.com/datasheet/RES50000436.pdf,,
CAP50000437,CAP50000437,KEMET Electronics,KEMET Electronics,cap50000437,Capacitor,Capacitor,CAP50000437 Capacitor from KEMET Electronics. Sourced via professional procurement support; specs below.,,,"{""package"": ""0603"", ""voltage_rating_v"": ""50"", ""capacitance_pf"": ""100000"", ""temperature_coeff"": ""X7R""}",active,,https://example.com/datasheet/CAP50000437.pdf,,
IND50000438,IND50000438,InduMax,InduMax,ind50000438,Inductor,Inductor,IND50000438 Inductor from InduMax. Sourced via professional procurement support; specs below.,,,"{""inductance_uh"": ""4.7"", ""package"": ""0805""}",active,,https://example.com/datasheet/IND50000438.pdf,,
SEN50000439,SEN50000439,NXP Semiconductors,NXP Semiconductors,sen50000439,Sensors,Sensors,SEN50000439 Sensors from NXP Semiconductors. Sourced via professional procurement support; specs below.,,,"{""range"": ""0-40"", ""accuracy"": ""±0.5"", ""sensitivity_dbm"": ""260 LSB/g""}",active,,https://example.com/datasheet/SEN50000439.pdf,,
CON50000440,CON50000440,LinkFab,LinkFab,con50000440,Connectors,Connectors,CON50000440 Connectors from LinkFab. Sourced via professional procurement support; specs below.,,,"{""voltage_rating_v"": ""50"", ""positions"": ""40"", ""mounting"": ""SMD""}",active,,https://example.com/datasheet/CON50000440.pdf,,
MOD50000441,MOD50000441,u-blox,u-blox,mod50000441,Modules,Modules,MOD50000441 Modules from u-blox. Sourced via professional procurement support; specs below.,,,"{""interface"": ""UART"", ""sensitivity_dbm"": ""-95"", ""data_rate_bps"": ""2000000"", ""output_power_dbm"": ""20""}",active,,https://example.com/datasheet/MOD50000441.pdf,,
OPA50000442,OPA50000442,Silicon Labs,Silicon Labs,opa50000442,Analog IC,Analog IC,OPA50000442 Analog IC from Silicon Labs. Sourced via professional procurement support; specs below.,,,"{""bandwidth_hz"": ""1000000"", ""gain_db"": ""100"", ""supply_current_ua"": ""200""}",active,,https://example.com/datasheet/OPA50000442.pdf,,
PMIC50000443,PMIC50000443,SGMICRO,SGMICRO,pmic50000443,Power Management IC,Power Management IC,PMIC50000443 Power Management IC from SGMICRO. Sourced via professional procurement support; specs below.,,,"{""voltage_out_v"": ""5"", ""voltage_in_max_v"": ""28""}",active,,https://example.com/datasheet/PMIC50000443.pdf,,
DIO50000444,DIO50000444,Littelfuse,Littelfuse,dio50000444,Diode,Diode,DIO50000444 Diode from Littelfuse. Sourced via professional procurement support; specs below.,,,"{""if_a"": ""1"", ""vf_v"": ""0.7"", ""vrrm_v"": ""100""}",active,,https://example.com/datasheet/DIO50000444.pdf,,
LED50000445,LED50000445,Everlight Electronics,Everlight Electronics,led50000445,LED Components,LED Components,LED50000445 LED Components from Everlight Electronics. Sourced via professional procurement support; specs below.,,,"{""package"": ""0805"", ""forward_voltage_v"": ""2.1"", ""wavelength_nm"": ""650""}",active,,https://example.com/datasheet/LED50000445.pdf,,
MEM50000446,MEM50000446,SK Hynix,SK Hynix,mem50000446,Memory IC,Memory IC,MEM50000446 Memory IC from SK Hynix. Sourced via professional procurement support; specs below.,,,"{""speed_hz"": ""104000000"", ""memory_bytes"": ""16777216"", ""interface"": ""SPI""}",active,,https://example.com/datasheet/MEM50000446.pdf,,
XTAL50000447,XTAL50000447,TDK Corporation,TDK Corporation,xtal50000447,Crystal Oscillator,Crystal Oscillator,XTAL50000447 Crystal Oscillator from TDK Corporation. Sourced via professional procurement support; specs below.,,,"{""load_capacitance_pf"": ""18"", ""package"": ""SMD""}",active,,https://example.com/datasheet/XTAL50000447.pdf,,
MCU50000448,MCU50000448,GigaDevice Semiconductor,GigaDevice Semiconductor,mcu50000448,Microcontroller,Microcontroller,MCU50000448 Microcontroller from GigaDevice Semiconductor. Sourced via professional procurement support; specs below.,,,"{""io_count"": ""48"", ""flash_bytes"": ""131072"", ""voltage_v"": ""3.3""}",active,,https://example.com/datasheet/MCU50000448.pdf,,
MOS50000449,MOS50000449,Yangjie,Yangjie,mos50000449,MOSFET,MOSFET,MOS50000449 MOSFET from Yangjie. Sourced via professional procurement support; specs below.,,,"{""rds_on_mohm"": ""8mΩ"", ""id_a"": ""30"", ""package"": ""SOT-23"", ""Leakage Current"": ""1uA""}",active,,https://example.com/datasheet/MOS50000449.pdf,,
RES50000450,RES50000450,Bourns,Bourns,res50000450,Resistor,Resistor,RES50000450 Resistor from Bourns. Sourced via professional procurement support; specs below.,,,"{""resistance_ohm"": ""10000"", ""temperature_coeff"": ""X7R"", ""package"": ""0805""}",active,,https://example.com/datasheet/RES50000450.pdf,,
CAP50000451,CAP50000451,Murata Manufacturing,Murata Manufacturing,cap50000451,Capacitor,Capacitor,CAP50000451 Capacitor from Murata Manufacturing. Sourced via professional procurement support; specs below.,,,"{""package"": ""0603"", ""tolerance"": ""±10%"", ""voltage_rating_v"": ""50"", ""Ripple Current"": ""100mA""}",active,,https://example.com/datasheet/CAP50000451.pdf,,
IND50000452,IND50000452,Bourns,Bourns,ind50000452,Inductor,Inductor,IND50000452 Inductor from Bourns. Sourced via professional procurement support; specs below.,,,"{""package"": ""0805"", ""tolerance"": ""±20%"", ""current_rating_a"": ""1.5""}",active,,https://example.com/datasheet/IND50000452.pdf,,
SEN50000453,SEN50000453,STMicroelectronics,STMicroelectronics,sen50000453,Sensors,Sensors,SEN50000453 Sensors from STMicroelectronics. Sourced via professional procurement support; specs below.,,,"{""interface"": ""I2C"", ""resolution_bits"": ""12"", ""sensitivity_dbm"": ""260 LSB/g"", ""range"": ""0-40""}",active,,https://example.com/datasheet/SEN50000453.pdf,,
CON50000454,CON50000454,JST,JST,con50000454,Connectors,Connectors,CON50000454 Connectors from JST. Sourced via professional procurement support; specs below.,,,"{""positions"": ""40"", ""mounting"": ""SMD"", ""current_rating_a"": ""3"", ""pitch_mm"": ""2.54""}",active,,https://example.com/datasheet/CON50000454.pdf,,
MOD50000455,MOD50000455,AirByte,AirByte,mod50000455,Modules,Modules,MOD50000455 Modules from AirByte. Sourced via professional procurement support; specs below.,,,"{""data_rate_bps"": ""2000000"", ""sensitivity_dbm"": ""-95"", ""modulation"": ""GFSK"", ""Antenna Type"": ""PCB""}",active,,https://example.com/datasheet/MOD50000455.pdf,,
OPA50000456,OPA50000456,Maxim Integrated,Maxim Integrated,opa50000456,Analog IC,Analog IC,OPA50000456 Analog IC from Maxim Integrated. Sourced via professional procurement support; specs below.,,,"{""gain_db"": ""100"", ""package"": ""SOIC-8"", ""bandwidth_hz"": ""1000000""}",active,,https://example.com/datasheet/OPA50000456.pdf,,
PMIC50000457,PMIC50000457,Monolithic Power Systems,Monolithic Power Systems,pmic50000457,Power Management IC,Power Management IC,PMIC50000457 Power Management IC from Monolithic Power Systems. Sourced via professional procurement support; specs below.,,,"{""package"": ""SOT-23"", ""voltage_in_min_v"": ""4.5"", ""output_current_a"": ""3"", ""efficiency_percent"": ""92""}",active,,https://example.com/datasheet/PMIC50000457.pdf,,
DIO50000458,DIO50000458,Littelfuse,Littelfuse,dio50000458,Diode,Diode,DIO50000458 Diode from Littelfuse. Sourced via professional procurement support; specs below.,,,"{""vrrm_v"": ""100"", ""vf_v"": ""0.7""}",active,,https://example.com/datasheet/DIO50000458.pdf,,
LED50000459,LED50000459,Everlight Electronics,Everlight Electronics,led50000459,LED Components,LED Components,LED50000459 LED Components from Everlight Electronics. Sourced via professional procurement support; specs below.,,,"{""forward_current_ma"": ""20"", ""forward_voltage_v"": ""2.1"", ""package"": ""0805"", ""wavelength_nm"": ""650""}",active,,https://example.com/datasheet/LED50000459.pdf,,
MEM50000460,MEM50000460,ISSI,ISSI,mem50000460,Memory IC,Memory IC,MEM50000460 Memory IC from ISSI. Sourced via professional procurement support; specs below.,,,"{""interface"": ""SPI"", ""speed_hz"": ""104000000"", ""memory_bytes"": ""16777216"", ""organization"": ""x8"", ""Access Time"": ""70ns""}",active,,https://example.com/datasheet/MEM50000460.pdf,,
XTAL50000461,XTAL50000461,Wurth Elektronik,Wurth Elektronik,xtal50000461,Crystal Oscillator,Crystal Oscillator,XTAL50000461 Crystal Oscillator from Wurth Elektronik. Sourced via professional procurement support; specs below.,,,"{""frequency_hz"": ""8000000"", ""package"": ""SMD"", ""Frequency Tolerance"": ""±20ppm""}",active,,https://example.com/datasheet/XTAL50000461.pdf,,
MCU50000462,MCU50000462,Microchip Technology,Microchip Technology,mcu50000462,Microcontroller,Microcontroller,MCU50000462 Microcontroller from Microchip Technology. Sourced via professional procurement support; specs below.,,,"{""voltage_v"": ""3.3"", ""package"": ""LQFP-48"", ""core"": ""ARM Cortex-M4""}",active,,https://example.com/datasheet/MCU50000462.pdf,,
MOS50000463,MOS50000463,Infineon Technologies,Infineon Technologies,mos50000463,MOSFET,MOSFET,MOS50000463 MOSFET from Infineon Technologies. Sourced via professional procurement support; specs below.,,,"{""vgs_th_v"": ""2.5"", ""qg_nc"": ""45"", ""vds_v"": ""55V""}",active,,https://example.com/datasheet/MOS50000463.pdf,,
RES50000464,RES50000464,Yageo,Yageo,res50000464,Resistor,Resistor,RES50000464 Resistor from Yageo. Sourced via professional procurement support; specs below.,,,"{""resistance_ohm"": ""10000"", ""tolerance"": ""±1%"", ""temperature_coeff"": ""X7R"", ""Lifecycle Status"": ""Active""}",active,,https://example.com/datasheet/RES50000464.pdf,,
CAP50000465,CAP50000465,KEMET Electronics,KEMET Electronics,cap50000465,Capacitor,Capacitor,CAP50000465 Capacitor from KEMET Electronics. Sourced via professional procurement support; specs below.,,,"{""temperature_coeff"": ""X7R"", ""capacitance_pf"": ""100000"", ""package"": ""0603"", ""tolerance"": ""±10%""}",active,,https://example.com/datasheet/CAP50000465.pdf,,
IND50000466,IND50000466,Murata Manufacturing,Murata Manufacturing,ind50000466,Inductor,Inductor,IND50000466 Inductor from Murata Manufacturing. Sourced via professional procurement support; specs below.,,,"{""current_rating_a"": ""1.5"", ""package"": ""0805"", ""inductance_uh"": ""4.7"", ""tolerance"": ""±20%""}",active,,https://example.com/datasheet/IND50000466.pdf,,
SEN50000467,SEN50000467,STMicroelectronics,STMicroelectronics,sen50000467,Sensors,Sensors,SEN50000467 Sensors from STMicroelectronics. Sourced via professional procurement support; specs below.,,,"{""interface"": ""I2C"", ""accuracy"": ""±0.5"", ""sensitivity_dbm"": ""260 LSB/g"", ""range"": ""0-40"", ""resolution_bits"": ""12"", ""Response Time"": ""5ms""}",active,,https://example.com/datasheet/SEN50000467.pdf,,
CON50000468,CON50000468,PlugWorks,PlugWorks,con50000468,Connectors,Connectors,CON50000468 Connectors from PlugWorks. Sourced via professional procurement support; specs below.,,,"{""current_rating_a"": ""3"", ""pitch_mm"": ""2.54""}",active,,https://example.com/datasheet/CON50000468.pdf,,
MOD50000469,MOD50000469,Semtech,Semtech,mod50000469,Modules,Modules,MOD50000469 Modules from Semtech. Sourced via professional procurement support; specs below.,,,"{""output_power_dbm"": ""20"", ""interface"": ""UART"", ""modulation"": ""GFSK"", ""Protocol Stack"": ""3.0""}",active,,https://example.com/datasheet/MOD50000469.pdf,,
OPA50000470,OPA50000470,Analog Devices,Analog Devices,opa50000470,Analog IC,Analog IC,OPA50000470 Analog IC from Analog Devices. Sourced via professional procurement support; specs below.,,,"{""bandwidth_hz"": ""1000000"", ""supply_current_ua"": ""200"", ""package"": ""SOIC-8""}",active,,https://example.com/datasheet/OPA50000470.pdf,,
PMIC50000471,PMIC50000471,Richtek Technology,Richtek Technology,pmic50000471,Power Management IC,Power Management IC,PMIC50000471 Power Management IC from Richtek Technology. Sourced via professional procurement support; specs below.,,,"{""output_current_a"": ""3"", ""voltage_out_v"": ""5""}",active,,https://example.com/datasheet/PMIC50000471.pdf,,
DIO50000472,DIO50000472,ON Semiconductor,ON Semiconductor,dio50000472,Diode,Diode,DIO50000472 Diode from ON Semiconductor. Sourced via professional procurement support; specs below.,,,"{""vf_v"": ""0.7"", ""if_a"": ""1"", ""vrrm_v"": ""100"", ""Reverse Recovery"": ""50ns""}",active,,https://example.com/datasheet/DIO50000472.pdf,,
LED50000473,LED50000473,Lite-On Technology,Lite-On Technology,led50000473,LED Components,LED Components,LED50000473 LED Components from Lite-On Technology. Sourced via professional procurement support; specs below.,,,"{""package"": ""0805"", ""forward_current_ma"": ""20"", ""forward_voltage_v"": ""2.1"", ""wavelength_nm"": ""650""}",active,,https://example.com/datasheet/LED50000473.pdf,,
MEM50000474,MEM50000474,Macronix International,Macronix International,mem50000474,Memory IC,Memory IC,MEM50000474 Memory IC from Macronix International. Sourced via professional procurement support; specs below.,,,"{""organization"": ""x8"", ""memory_bytes"": ""16777216"", ""interface"": ""SPI""}",active,,https://example.com/datasheet/MEM50000474.pdf,,
XTAL50000475,XTAL50000475,Wurth Elektronik,Wurth Elektronik,xtal50000475,Crystal Oscillator,Crystal Oscillator,XTAL50000475 Crystal Oscillator from Wurth Elektronik. Sourced via professional procurement support; specs below.,,,"{""frequency_hz"": ""8000000"", ""load_capacitance_pf"": ""18"", ""Frequency Tolerance"": ""±20ppm""}",active,,https://example.com/datasheet/XTAL50000475.pdf,,
MCU50000476,MCU50000476,STMicroelectronics,STMicroelectronics,mcu50000476,Microcontroller,Microcontroller,MCU50000476 Microcontroller from STMicroelectronics. Sourced via professional procurement support; specs below.,,,"{""ram_bytes"": ""20480""}",active,,https://example.com/datasheet/MCU50000476.pdf,,
MOS50000477,MOS50000477,ON Semiconductor,ON Semiconductor,mos50000477,MOSFET,MOSFET,MOS50000477 MOSFET from ON Semiconductor. Sourced via professional procurement support; specs below.,,,"{""vgs_th_v"": ""2.5"", ""rds_on_mohm"": ""8"", ""package"": ""SOT-23"", ""vds_v"": ""55""}",active,,https://example.com/datasheet/MOS50000477.pdf,,
RES50000478,RES50000478,KEMET Electronics,KEMET Electronics,res50000478,Resistor,Resistor,RES50000478 Resistor from KEMET Electronics. Sourced via professional procurement support; specs below.,,,"{""temperature_coeff"": ""X7R""}",active,,https://example.com/datasheet/RES50000478.pdf,,
CAP50000479,CAP50000479,KEMET Electronics,KEMET Electronics,cap50000479,Capacitor,Capacitor,CAP50000479 Capacitor from KEMET Electronics. Sourced via professional procurement support; specs below.,,,"{""tolerance"": ""±10%"", ""package"": ""0603"", ""voltage_rating_v"": ""50"", ""capacitance_pf"": ""100000"", ""Ripple Current"": ""100mA""}",active,,https://example.com/datasheet/CAP50000479.pdf,,
IND50000480,IND50000480,Murata Manufacturing,Murata Manufacturing,ind50000480,Inductor,Inductor,IND50000480 Inductor from Murata Manufacturing. Sourced via professional procurement support; specs below.,,,"{""tolerance"": ""±20%"", ""inductance_uh"": ""4.7"", ""current_rating_a"": ""1.5""}",active,,https://example.com/datasheet/IND50000480.pdf,,
SEN50000481,SEN50000481,NXP Semiconductors,NXP Semiconductors,sen50000481,Sensors,Sensors,SEN50000481 Sensors from NXP Semiconductors. Sourced via professional procurement support; specs below.,,,"{""accuracy"": ""±0.5"", ""range"": ""0-40"", ""resolution_bits"": ""12"", ""sensitivity_dbm"": ""260 LSB/g"", ""interface"": ""I2C""}",active,,https://example.com/datasheet/SEN50000481.pdf,,
CON50000482,CON50000482,TE Connectivity,TE Connectivity,con50000482,Connectors,Connectors,CON50000482 Connectors from TE Connectivity. Sourced via professional procurement support; specs below.,,,"{""positions"": ""40"", ""mounting"": ""SMD"", ""pitch_mm"": ""2.54"", ""current_rating_a"": ""3"", ""voltage_rating_v"": ""50""}",active,,https://example.com/datasheet/CON50000482.pdf,,
MOD50000483,MOD50000483,Semtech,Semtech,mod50000483,Modules,Modules,MOD50000483 Modules from Semtech. Sourced via professional procurement support; specs below.,,,"{""sensitivity_dbm"": ""-95"", ""modulation"": ""GFSK"", ""interface"": ""UART""}",active,,https://example.com/datasheet/MOD50000483.pdf,,
OPA50000484,OPA50000484,Silicon Labs,Silicon Labs,opa50000484,Analog IC,Analog IC,OPA50000484 Analog IC from Silicon Labs. Sourced via professional procurement support; specs below.,,,"{""gain_db"": ""100"", ""bandwidth_hz"": ""1000000"", ""supply_current_ua"": ""200""}",active,,https://example.com/datasheet/OPA50000484.pdf,,
PMIC50000485,PMIC50000485,Texas Instruments,Texas Instruments,pmic50000485,Power Management IC,Power Management IC,PMIC50000485 Power Management IC from Texas Instruments. Sourced via professional procurement support; specs below.,,,"{""voltage_out_v"": ""5"", ""efficiency_percent"": ""92"", ""package"": ""SOT-23""}",active,,https://example.com/datasheet/PMIC50000485.pdf,,
DIO50000486,DIO50000486,Littelfuse,Littelfuse,dio50000486,Diode,Diode,DIO50000486 Diode from Littelfuse. Sourced via professional procurement support; specs below.,,,"{""vrrm_v"": ""100"", ""vf_v"": ""0.7"", ""if_a"": ""1""}",active,,https://example.com/datasheet/DIO50000486.pdf,,
LED50000487,LED50000487,Lite-On Technology,Lite-On Technology,led50000487,LED Components,LED Components,LED50000487 LED Components from Lite-On Technology. Sourced via professional procurement support; specs below.,,,"{""forward_current_ma"": ""20"", ""wavelength_nm"": ""650"", ""package"": ""0805"", ""forward_voltage_v"": ""2.1""}",active,,https://example.com/datasheet/LED50000487.pdf,,
MEM50000488,MEM50000488,Winbond Electronics,Winbond Electronics,mem50000488,Memory IC,Memory IC,MEM50000488 Memory IC from Winbond Electronics. Sourced via professional procurement support; specs below.,,,"{""interface"": ""SPI"", ""organization"": ""x8"", ""speed_hz"": ""104000000""}",active,,https://example.com/datasheet/MEM50000488.pdf,,
XTAL50000489,XTAL50000489,Murata Manufacturing,Murata Manufacturing,xtal50000489,Crystal Oscillator,Crystal Oscillator,XTAL50000489 Crystal Oscillator from Murata Manufacturing. Sourced via professional procurement support; specs below.,,,"{""load_capacitance_pf"": ""18"", ""frequency_hz"": ""8000000"", ""package"": ""SMD""}",active,,https://example.com/datasheet/XTAL50000489.pdf,,
MCU50000490,MCU50000490,Microchip Technology,Microchip Technology,mcu50000490,Microcontroller,Microcontroller,MCU50000490 Microcontroller from Microchip Technology. Sourced via professional procurement support; specs below.,,,"{""flash_bytes"": ""131072"", ""frequency_hz"": ""72000000""}",active,,https://example.com/datasheet/MCU50000490.pdf,,
MOS50000491,MOS50000491,Alpha & Omega Semiconductor,Alpha & Omega Semiconductor,mos50000491,MOSFET,MOSFET,MOS50000491 MOSFET from Alpha & Omega Semiconductor. Sourced via professional procurement support; specs below.,,,"{""id_a"": ""30""}",active,,https://example.com/datasheet/MOS50000491.pdf,,
RES50000492,RES50000492,Vishay Intertechnology,Vishay Intertechnology,res50000492,Resistor,Resistor,RES50000492 Resistor from Vishay Intertechnology. Sourced via professional procurement support; specs below.,,,"{""temperature_coeff"": ""X7R"", ""resistance_ohm"": ""10000"", ""power_rating_w"": ""0.25""}",active,,https://example.com/datasheet/RES50000492.pdf,,
CAP50000493,CAP50000493,DeltaCap,DeltaCap,cap50000493,Capacitor,Capacitor,CAP50000493 Capacitor from DeltaCap. Sourced via professional procurement support; specs below.,,,"{""capacitance_pf"": ""100nF"", ""temperature_coeff"": ""X7R"", ""package"": ""0603"", ""voltage_rating_v"": ""50""}",active,,https://example.com/datasheet/CAP50000493.pdf,,
IND50000494,IND50000494,Bourns,Bourns,ind50000494,Inductor,Inductor,IND50000494 Inductor from Bourns. Sourced via professional procurement support; specs below.,,,"{""inductance_uh"": ""4.7"", ""current_rating_a"": ""1.5""}",active,,https://example.com/datasheet/IND50000494.pdf,,
SEN50000495,SEN50000495,NXP Semiconductors,NXP Semiconductors,sen50000495,Sensors,Sensors,SEN50000495 Sensors from NXP Semiconductors. Sourced via professional procurement support; specs below.,,,"{""range"": ""0-40"", ""sensitivity_dbm"": ""260 LSB/g"", ""interface"": ""I2C"", ""accuracy"": ""±0.5""}",active,,https://example.com/datasheet/SEN50000495.pdf,,
CON50000496,CON50000496,Molex,Molex,con50000496,Connectors,Connectors,CON50000496 Connectors from Molex. Sourced via professional procurement support; specs below.,,,"{""current_rating_a"": ""3"", ""voltage_rating_v"": ""50"", ""positions"": ""40"", ""mounting"": ""SMD"", ""pitch_mm"": ""2.54""}",active,,https://example.com/datasheet/CON50000496.pdf,,
MOD50000497,MOD50000497,SIMCom,SIMCom,mod50000497,Modules,Modules,MOD50000497 Modules from SIMCom. Sourced via professional procurement support; specs below.,,,"{""sensitivity_dbm"": ""-95"", ""data_rate_bps"": ""2000000"", ""modulation"": ""GFSK""}",active,,https://example.com/datasheet/MOD50000497.pdf,,
OPA50000498,OPA50000498,LinearX,LinearX,opa50000498,Analog IC,Analog IC,OPA50000498 Analog IC from LinearX. Sourced via professional procurement support; specs below.,,,"{""gain_db"": ""100"", ""bandwidth_hz"": ""1000000"", ""package"": ""SOIC-8""}",active,,https://example.com/datasheet/OPA50000498.pdf,,
PMIC50000499,PMIC50000499,Infineon Technologies,Infineon Technologies,pmic50000499,Power Management IC,Power Management IC,PMIC50000499 Power Management IC from Infineon Technologies. Sourced via professional procurement support; specs below.,,,"{""output_current_a"": ""3"", ""package"": ""SOT-23"", ""voltage_in_min_v"": ""4.5"", ""voltage_in_max_v"": ""28""}",active,,https://example.com/datasheet/PMIC50000499.pdf,,
